start_point_id,end_point_id,distance
VD4,NM1,18.269597097473117
VD4,NM2,20.078924557761276
VD4,TP3,16.091699186797698
VD4,NP1,24.107745952775584
VD4,NP2,17.934715608817346
VD4,RC1,8.342399546187004
NM1,VD4,18.269597097473117
NM1,NM1,0.0
NM1,NM2,38.0512193155276
NM1,TP3,25.15065703909279
NM1,NP1,9.425844135002919
NM1,NP2,34.12062526818343
NM1,RC1,14.049417338169384
NM2,VD4,20.078924557761276
NM2,NM1,38.0512193155276
NM2,NM2,0.0
NM2,TP3,25.833909916734864
NM2,NP1,42.29776644325945
NM2,NP2,9.160402346026112
NM2,RC1,25.993998788019717
TP3,VD4,16.091699186797698
TP3,NM1,25.15065703909279
TP3,NM2,25.833909916734864
TP3,TP3,0.0
TP3,NP1,22.11327724429891
TP3,NP2,17.05374675757834
TP3,RC1,12.354703759303076
NP1,VD4,24.107745952775584
NP1,NM1,9.425844135002919
NP1,NM2,42.29776644325945
NP1,TP3,22.11327724429891
NP1,NP1,0.0
NP1,NP2,35.34001435503999
NP1,RC1,16.379586771763385
NP2,VD4,17.934715608817346
NP2,NM1,34.12062526818343
NP2,NM2,9.160402346026112
NP2,TP3,17.05374675757834
NP2,NP1,35.34001435503999
NP2,NP2,0.0
NP2,RC1,20.251292721730067
RC1,VD4,8.342399546187004
RC1,NM1,14.049417338169384
RC1,NM2,25.993998788019717
RC1,TP3,12.354703759303076
RC1,NP1,16.379586771763385
RC1,NP2,20.251292721730067
RC1,RC1,0.0
