start_point_id,end_point_id,distance
NM8,VD2,13.03670988
VD10,NM6,5.212155579
NM8,VD5,6.328731168
NM4,VD12,16.83276964
NM1,VD2,17.12371907
NM6,VD12,8.891393317
VD5,NM2,0.4129422
VD2,NM2,7.77706171
NM11,VD6,4.351589197
VD5,NM11,0.876234527
NM1,VD11,1.760477801
NM5,VD10,4.610353286
NM9,VD1,10.43012284
VD8,NM4,11.13748749
VD3,NM6,6.732867026
NM8,VD4,9.971037618
VD12,NM2,13.20000228
NM4,VD6,8.466411511
VD3,NM9,9.251929951
VD2,NM10,3.177939458
NM5,VD12,13.68483451
VD6,NM4,8.466411511
VD12,NM1,0.295365936
VD2,NM8,13.03670988
NM4,VD8,11.13748749
VD2,NM1,17.12371907
NM10,VD5,4.191790487
VD11,NM5,12.20948293
NM7,VD2,1.348497399
VD3,NM3,0.276448451
VD3,NM11,5.212338779
NM6,VD3,6.732867026
VD1,NM5,10.26666978
VD2,NM6,8.531344864
NM9,VD12,14.28269172
VD6,NM1,8.920890094
VD8,NM2,4.093190154
NM11,VD1,6.463777342
NM10,VD12,14.98626655
NM10,VD11,13.7362481
NM9,VD9,0.203096574
VD11,NM3,14.06298675
NM10,VD3,0.607833009
NM7,VD5,6.360759187
VD8,NM11,4.275368802
NM10,VD4,0.095139307
VD8,NM10,8.653413556
VD1,NM4,0.84167956
VD1,NM7,0.499586711
VD10,NM3,9.972028742
VD5,NM3,4.617700265
NM1,VD10,9.398587814
NM9,VD10,5.196929328
VD12,NM7,16.95698937
VD3,NM4,2.040400418
VD7,NM4,7.487136696
NM2,VD13,14.43814814
NM10,VD13,16.07289795
NM2,VD4,4.547581684
NM7,VD3,1.728757254
VD6,NM2,5.056908869
VD11,NM4,15.68031135
NM7,VD8,10.72067275
NM7,VD12,16.95698937
NM7,VD9,10.87693119
VD6,NM6,0.23652004
VD6,NM3,6.697774765
NM6,VD8,7.542682239
VD7,NM6,4.155998409
VD1,NM2,6.332123168
VD6,NM5,7.488594504
VD11,NM6,7.601577619
VD5,NM1,13.59771025
VD3,NM8,10.5781808
NM1,VD7,12.50004161
NM6,VD11,7.601577619
VD3,NM2,5.095963119
NM10,VD7,4.919477493
NM4,VD2,0.746964111
NM7,VD7,7.188393195
NM3,VD7,5.356761232
NM10,VD2,3.177939458
NM3,VD2,2.748779843
NM6,VD10,5.212155579
VD4,NM5,8.551975242
NM3,VD5,4.617700265
VD9,NM11,4.759607693
NM8,VD12,9.214710131
NM1,VD3,15.74290447
VD12,NM5,13.68483451
NM4,VD3,2.040400418
VD4,NM4,2.607104484
NM11,VD13,13.73672762
NM2,VD2,7.77706171
NM4,VD11,15.68031135
VD6,NM11,4.351589197
NM8,VD11,7.761582789
VD7,NM7,7.188393195
NM9,VD8,0.652086931
VD13,NM2,14.43814814
NM5,VD11,12.20948293
VD9,NM2,4.463857606
VD9,NM10,8.906089666
VD7,NM10,4.919477493
NM8,VD8,4.562147726
VD4,NM3,0.480894171
NM11,VD4,4.630728425
VD4,NM10,0.095139307
NM9,VD6,8.040265558
VD10,NM9,5.196929328
NM3,VD6,6.697774765
VD7,NM8,5.250127713
VD11,NM10,13.7362481
VD7,NM5,4.136366311
NM1,VD8,13.9176971
VD12,NM9,14.28269172
VD10,NM1,9.398587814
VD12,NM10,14.98626655
NM11,VD5,0.876234527
NM4,VD4,2.607104484
NM2,VD10,5.61210047
NM1,VD4,15.21749057
VD5,NM8,6.328731168
VD11,NM9,12.80815483
NM6,VD1,7.766471052
VD8,NM8,4.562147726
VD12,NM6,8.891393317
NM10,VD6,6.35091757
VD2,NM4,0.746964111
NM1,VD1,16.66186716
NM3,VD11,14.06298675
NM9,VD11,12.80815483
NM6,VD9,8.283027412
NM9,VD4,8.760977274
NM2,VD1,6.332123168
VD1,NM11,6.463777342
NM8,VD6,5.520242697
VD7,NM9,4.53804283
VD12,NM11,12.5025368
NM4,VD5,6.723971388
NM6,VD13,10.02815169
VD13,NM5,14.96919849
NM11,VD12,12.5025368
NM5,VD1,10.26666978
NM3,VD10,9.972028742
NM5,VD2,11.76634995
NM2,VD6,5.056908869
NM11,VD7,0.29781681
NM1,VD6,8.920890094
NM5,VD13,14.96919849
VD5,NM6,4.991924294
NM4,VD9,11.32757766
NM10,VD1,1.826762803
VD2,NM9,11.95254444
VD5,NM10,4.191790487
VD10,NM2,5.61210047
NM4,VD13,17.83650921
NM2,VD11,11.76640067
VD12,NM3,15.29638169
NM5,VD4,8.551975242
NM5,VD7,4.136366311
VD7,NM11,0.29781681
NM5,VD8,0.071347012
NM9,VD5,4.726032931
VD11,NM1,1.760477801
VD13,NM9,15.56686592
VD10,NM4,12.06575612
VD10,NM11,5.147906046
VD4,NM11,4.630728425
VD6,NM8,5.520242697
NM8,VD10,0.505087691
NM5,VD3,9.065270226
VD3,NM5,9.065270226
VD4,NM6,6.175484137
VD1,NM9,10.43012284
NM3,VD1,1.395719565
NM8,VD1,11.81880209
NM7,VD4,2.334559588
VD9,NM9,0.203096574
VD12,NM4,16.83276964
NM7,VD6,8.476615555
VD10,NM8,0.505087691
NM6,VD5,4.991924294
NM10,VD10,9.540601843
VD3,NM10,0.607833009
VD4,NM2,4.547581684
VD8,NM5,0.071347012
NM8,VD13,10.49063884
NM10,VD8,8.653413556
NM11,VD8,4.275368802
VD13,NM8,10.49063884
VD10,NM7,11.85589646
VD4,NM8,9.971037618
VD9,NM7,10.87693119
NM4,VD1,0.84167956
NM11,VD3,5.212338779
NM3,VD4,0.480894171
NM9,VD7,4.53804283
VD3,NM7,1.728757254
VD5,NM5,4.452177302
VD9,NM4,11.32757766
NM6,VD6,0.23652004
NM10,VD9,8.906089666
VD7,NM1,12.50004161
NM5,VD6,7.488594504
VD13,NM4,17.83650921
VD8,NM9,0.652086931
NM3,VD9,9.307977972
VD1,NM3,1.395719565
NM4,VD7,7.487136696
NM4,VD10,12.06575612
NM8,VD3,10.5781808
VD13,NM1,1.005015651
NM7,VD13,17.98805371
VD13,NM10,16.07289795
VD4,NM9,8.760977274
NM2,VD9,4.463857606
NM2,VD5,0.4129422
VD9,NM8,5.383291313
VD6,NM9,8.040265558
VD8,NM7,10.72067275
NM5,VD5,4.452177302
VD9,NM6,8.283027412
NM9,VD13,15.56686592
NM9,VD2,11.95254444
VD10,NM5,4.610353286
VD2,NM11,7.839220789
VD2,NM5,11.76634995
VD1,NM8,11.81880209
VD11,NM11,11.07425148
VD13,NM11,13.73672762
NM1,VD12,0.295365936
VD4,NM7,2.334559588
NM9,VD3,9.251929951
NM1,VD5,13.59771025
NM11,VD2,7.839220789
VD5,NM4,6.723971388
VD5,NM7,6.360759187
VD3,NM1,15.74290447
VD6,NM10,6.35091757
NM2,VD7,0.949438391
NM7,VD1,0.499586711
NM7,VD10,11.85589646
NM3,VD12,15.29638169
VD10,NM10,9.540601843
NM2,VD3,5.095963119
VD7,NM2,0.949438391
VD1,NM6,7.766471052
VD2,NM3,2.748779843
NM1,VD9,14.76879537
VD2,NM7,1.348497399
VD9,NM5,0.809349687
VD12,NM8,9.214710131
NM5,VD9,0.809349687
NM3,VD3,0.276448451
VD9,NM1,14.76879537
NM6,VD4,6.175484137
VD11,NM8,7.761582789
NM2,VD12,13.20000228
NM11,VD9,4.759607693
VD11,NM7,15.77051766
NM11,VD11,11.07425148
NM6,VD2,8.531344864
NM3,VD13,16.36899415
VD8,NM3,9.069413244
VD7,NM3,5.356761232
VD13,NM3,16.36899415
VD1,NM1,16.66186716
NM6,VD7,4.155998409
NM2,VD8,4.093190154
VD9,NM3,9.307977972
VD13,NM7,17.98805371
VD11,NM2,11.76640067
VD6,NM7,8.476615555
NM3,VD8,9.069413244
VD1,NM10,1.826762803
NM8,VD9,5.383291313
NM11,VD10,5.147906046
VD5,NM9,4.726032931
NM7,VD11,15.77051766
VD4,NM1,15.21749057
NM8,VD7,5.250127713
NM1,VD13,1.005015651
VD13,NM6,10.02815169
VD8,NM1,13.9176971
VD8,NM6,7.542682239
NM8,NM3,10.42502125
NM11,NM8,5.542490138
NM4,NM3,2.130376134
NM8,NM1,9.506167988
NM4,NM8,12.52594405
NM5,NM1,13.96967631
NM1,NM6,9.098319939
NM2,NM2,0.0
RC1,NM7,18.40148493
NM9,RC1,16.09483953
NM5,NM7,10.67455134
NM10,NM4,2.567764805
NM6,NM1,9.098319939
NM9,NM6,8.099139507
NM6,NM11,4.301794007
NM5,NM6,7.555063358
NM7,RC1,18.40148493
NM4,NM5,11.09370454
NM6,NM5,7.555063358
NM3,NM3,0.0
NM10,NM11,4.671763854
NM3,NM5,9.02859357
NM6,NM8,5.711927537
NM5,NM11,4.252912317
NM8,NM7,12.30559334
NM7,NM2,6.773599701
NM3,NM4,2.130376134
NM9,NM9,0.0
NM2,NM11,0.715896459
NM1,NM5,13.96967631
NM6,NM2,5.000197348
NM7,NM7,0.0
NM1,NM1,0.0
NM4,NM9,11.2644109
NM6,NM10,6.145049644
NM11,NM10,4.671763854
NM5,NM4,11.09370454
RC1,NM11,18.1426959
NM11,NM11,0.0
NM3,NM1,15.48292736
NM2,NM10,4.601334056
NM3,NM2,5.028282145
NM7,NM8,12.30559334
NM11,RC1,18.1426959
NM5,NM5,0.0
NM9,NM5,0.606254127
NM9,NM7,10.82134931
NM1,NM7,17.13033639
NM1,NM4,16.99743844
NM1,NM2,13.44936038
NM3,NM8,10.42502125
NM5,RC1,16.65940804
NM6,RC1,22.41710228
NM6,NM6,0.0
NM4,NM7,0.62177206
NM7,NM9,10.82134931
NM8,NM10,9.992043576
NM2,NM8,5.973054513
NM11,NM7,6.927520896
NM7,NM1,17.13033639
NM10,NM7,2.316038325
NM3,RC1,18.50958332
NM11,NM6,4.301794007
NM8,NM4,12.52594405
NM3,NM9,9.232515129
RC1,NM4,19.00353591
NM10,NM3,0.437667661
NM4,NM11,7.237800226
RC1,NM10,18.45396999
NM10,NM8,9.992043576
NM1,NM9,14.56807387
NM9,NM1,14.56807387
NM10,RC1,18.45396999
RC1,NM2,17.43159955
NM7,NM10,2.316038325
NM11,NM5,4.252912317
NM1,NM10,15.17745003
RC1,NM6,22.41710228
NM5,NM8,4.623326895
NM2,NM7,6.773599701
RC1,NM9,16.09483953
NM5,NM10,8.613508352
RC1,NM3,18.50958332
NM7,NM5,10.67455134
NM2,NM3,5.028282145
NM6,NM9,8.099139507
NM7,NM11,6.927520896
NM11,NM3,5.108208421
NM8,NM6,5.711927537
RC1,NM8,21.28234311
NM9,NM4,11.2644109
NM2,NM4,7.136340493
NM9,NM10,8.82712225
NM10,NM10,0.0
NM10,NM9,8.82712225
NM4,NM6,8.24124017
NM10,NM6,6.145049644
NM8,NM9,5.191001695
NM10,NM1,15.17745003
RC1,NM1,30.47466892
NM4,NM1,16.99743844
NM1,RC1,30.47466892
NM4,NM10,2.567764805
NM1,NM3,15.48292736
NM9,NM8,5.191001695
NM10,NM5,8.613508352
NM1,NM8,9.506167988
RC1,RC1,0.0
NM9,NM2,4.35233969
NM11,NM9,4.624791383
NM7,NM4,0.62177206
NM2,RC1,17.43159955
NM6,NM3,6.487191697
NM7,NM3,1.889219263
NM4,RC1,19.00353591
NM3,NM11,5.108208421
NM3,NM6,6.487191697
NM5,NM9,0.606254127
RC1,NM5,16.65940804
NM11,NM4,7.237800226
NM2,NM6,5.000197348
NM6,NM4,8.24124017
NM2,NM9,4.35233969
NM5,NM2,4.059858781
NM5,NM3,9.02859357
NM6,NM7,8.257445636
NM7,NM6,8.257445636
NM4,NM2,7.136340493
NM3,NM10,0.437667661
NM4,NM4,0.0
NM8,RC1,21.28234311
NM9,NM3,9.232515129
NM1,NM11,12.74995915
NM8,NM8,0.0
NM10,NM2,4.601334056
NM11,NM2,0.715896459
NM8,NM11,5.542490138
NM8,NM2,5.973054513
NM2,NM5,4.059858781
NM9,NM11,4.624791383
NM8,NM5,4.623326895
NM11,NM1,12.74995915
NM2,NM1,13.44936038
NM3,NM7,1.889219263
RC1,VD6,100.0
RC1,VD12,100.0
VD1,RC1,100.0
RC1,VD3,100.0
VD4,RC1,100.0
VD10,RC1,100.0
VD3,RC1,100.0
RC1,VD10,100.0
VD12,RC1,100.0
RC1,VD9,100.0
VD8,RC1,100.0
RC1,VD4,100.0
VD7,RC1,100.0
VD6,RC1,100.0
VD5,RC1,100.0
RC1,VD2,100.0
VD9,RC1,100.0
RC1,VD1,100.0
VD13,RC1,100.0
RC1,VD13,100.0
RC1,VD5,100.0
RC1,VD7,100.0
RC1,VD11,100.0
VD11,RC1,100.0
VD2,RC1,100.0
RC1,VD8,100.0
