start_point_id,end_point_id,distance
VD5,TP6,0.0014239833064486913
VD5,TP7,2.0619069914120693
VD5,TP8,1.9083456249904434
VD5,TP9,1.8647196497899416
VD5,TP10,1.9240461780328615
TP6,VD5,0.0014239833064486913
TP6,TP6,0.0
TP6,TP7,2.063131298378674
TP6,TP8,1.9092998032388684
TP6,TP9,1.8652603122504705
TP6,TP10,1.9245203928817176
TP7,VD5,2.0619069914120693
TP7,TP6,2.063131298378674
TP7,TP7,0.0
TP7,TP8,0.5716868937835188
TP7,TP9,1.2136183852487548
TP7,TP10,1.319611466983623
TP8,VD5,1.9083456249904434
TP8,TP6,1.9092998032388684
TP8,TP7,0.5716868937835188
TP8,TP8,0.0
TP8,TP9,0.6446328259721692
TP8,TP10,0.7487619090538785
TP9,VD5,1.8647196497899416
TP9,TP6,1.8652603122504705
TP9,TP7,1.2136183852487548
TP9,TP8,0.6446328259721692
TP9,TP9,0.0
TP9,TP10,0.112994083197439
TP10,VD5,1.9240461780328615
TP10,TP6,1.9245203928817176
TP10,TP7,1.319611466983623
TP10,TP8,0.7487619090538785
TP10,TP9,0.112994083197439
TP10,TP10,0.0
