start_point_id,end_point_id,distance
VD1,WH2,3.166224845985292
VD1,WH3,1.3327881687998706
VD1,WH5,1.2831711079360948
VD1,TP5,0.6023423895817008
VD1,RC2,3.86259910204227
VD1,RC3,0.4093657436137804
VD1,NM1,1.4143009129591502
VD1,NM2,1.575130256399676
VD1,NM3,1.7384061035784535
VD1,NM4,1.9034631327735478
VD1,NM5,2.069856158982191
VD1,NM6,2.2372761911267243
VD1,NM7,2.4055022485881628
VD1,NM8,2.5743721997526463
VD1,NM9,2.7437645139024625
VD1,NM10,2.9135862823438603
VD1,NM31,3.1187790433018168
VD1,NM32,3.0219626095436674
VD1,NM33,2.925148719625369
VD1,NM34,2.828337632708576
VD1,NM35,2.731529656345277
VD1,NM36,2.6347251101624334
VD1,NM37,2.537924418441809
VD1,NM38,2.4411280157408415
VD1,NM39,2.3443364442244987
VD1,NM40,2.2475503263886956
VD1,NP1,0.3121014311936676
VD1,NP2,0.3966532074527175
VD1,NP3,0.48602905203053565
VD1,NP4,0.5778469280136486
VD1,NP5,0.671066491479042
VD1,NP6,0.7651622715634208
VD1,NP7,0.8598412018870547
VD1,NP8,0.9549273333552695
VD1,NP9,1.0503088346373166
VD1,NP10,1.1459112434159142
VD4,WH2,3.2121935207362275
VD4,WH3,1.7540679607101115
VD4,WH5,1.1234513905771495
VD4,TP5,0.31788059313527883
VD4,RC2,3.7937472020766796
VD4,RC3,0.7680788917213386
VD4,NM1,1.5385589857493904
VD4,NM2,1.673646741995473
VD4,NM3,1.816809601122373
VD4,NM4,1.96555571791692
VD4,NM5,2.1184240669749466
VD4,NM6,2.274443372117678
VD4,NM7,2.4329304424713314
VD4,NM8,2.5933873615480767
VD4,NM9,2.7554417291614763
VD4,NM10,2.918809120608251
VD4,NM31,3.001356373737408
VD4,NM32,2.904939750355892
VD4,NM33,2.8085532980302514
VD4,NM34,2.712200239913409
VD4,NM35,2.615884279585314
VD4,NM36,2.5196096575986173
VD4,NM37,2.423381343943296
VD4,NM38,2.3272050748314186
VD4,NM39,2.2310876083417672
VD4,NM40,2.135036915386472
VD4,NP1,0.6326398723654746
VD4,NP2,0.6552557451736631
VD4,NP3,0.6881840800585578
VD4,NP4,0.7307438492721149
VD4,NP5,0.7824297002491744
VD4,NP6,0.8441827956567799
VD4,NP7,0.9160730310189906
VD4,NP8,0.9933509613665015
VD4,NP9,1.0743090000946451
VD4,NP10,1.1579741350695927
WH2,VD1,3.166224845985292
WH2,VD4,3.2121935207362275
WH2,WH2,0.0
WH2,WH3,2.792703494065246
WH2,WH5,2.263427076416486
WH2,TP5,3.529960191965719
WH2,RC2,1.2083090983758362
WH2,RC3,3.462720304301201
WH2,NM1,1.765657773916491
WH2,NM2,1.5968630333026739
WH2,NM3,1.4290968937916506
WH2,NM4,1.262785348404379
WH2,NM5,1.0986239931853088
WH2,NM6,0.9378291726819011
WH2,NM7,0.7827376280535056
WH2,NM8,0.6386139715159765
WH2,NM9,0.5233865862425389
WH2,NM10,0.4483448612130412
WH2,NM31,1.4803792418984354
WH2,NM32,1.4709393208671868
WH2,NM33,1.4662586368195174
WH2,NM34,1.4663894075142776
WH2,NM35,1.4713557633132208
WH2,NM36,1.4811537564142543
WH2,NM37,1.4957529553609867
WH2,NM38,1.515099497474324
WH2,NM39,1.539120588491699
WH2,NM40,1.5677303220755543
WH2,NP1,2.8633471739533696
WH2,NP2,2.7716030577476123
WH2,NP3,2.6802189476749283
WH2,NP4,2.5892350738024557
WH2,NP5,2.498697761014436
WH2,NP6,2.408660705840157
WH2,NP7,2.3191864763116783
WH2,NP8,2.2303483945071156
WH2,NP9,2.142232948082322
WH2,NP10,2.05494297394845
WH3,VD1,1.3327881687998706
WH3,VD4,1.7540679607101115
WH3,WH2,2.792703494065246
WH3,WH3,0.0
WH3,WH5,1.9537315572699847
WH3,TP5,1.9316212412910707
WH3,RC2,3.76834605638149
WH3,RC3,1.2144829311232255
WH3,NM1,1.2174789414822098
WH3,NM2,1.3692378667436766
WH3,NM3,1.5258165917794684
WH3,NM4,1.6857591494363353
WH3,NM5,1.8481390803369981
WH3,NM6,2.012338957093062
WH3,NM7,2.177932043571344
WH3,NM8,2.3446143402740245
WH3,NM9,2.512163720591497
WH3,NM10,2.6804141999806133
WH3,NM31,3.2309195515335474
WH3,NM32,3.14233496916259
WH3,NM33,3.0542956832547055
WH3,NM34,2.9668571388285927
WH3,NM35,2.880082728439473
WH3,NM36,2.794045285508733
WH3,NM37,2.708829167492651
WH3,NM38,2.6245327791068487
WH3,NM39,2.5412722045835046
WH3,NM40,2.459186136724385
WH3,NP1,1.1353036658925248
WH3,NP2,1.143028807116228
WH3,NP3,1.1568321344906742
WH3,NP4,1.1765786613319182
WH3,NP5,1.2020896771067995
WH3,NP6,1.2331556725544415
WH3,NP7,1.2695515324569469
WH3,NP8,1.3110534183590279
WH3,NP9,1.3574589487120126
WH3,NP10,1.408615377108934
WH5,VD1,1.2831711079360948
