start_point_id,end_point_id,distance
VD6,WH7,1.9019216932812406
VD6,TP3,1.7950607824993532
VD6,TP4,1.9216625962797431
VD6,RC4,0.7795026094728943
VD6,NM51,1.3679324342125563
VD6,NM52,1.3197923679233279
VD6,NM53,1.274918825971566
VD6,NM54,1.2350546781223346
VD6,NM55,1.201935348624307
VD6,NM56,1.173445963912684
VD6,NM57,1.1491137759685421
VD6,NM58,1.1287638534861706
VD6,NM59,1.1123123421140777
VD6,NM60,1.0997103054286745
WH7,VD6,1.9019216932812406
WH7,WH7,0.0
WH7,TP3,1.9969375544016919
WH7,TP4,3.761621756297997
WH7,RC4,1.1915559384365824
WH7,NM51,1.4863958731519944
WH7,NM52,1.5266462465802426
WH7,NM53,1.5686711701774116
WH7,NM54,1.6123893770188948
WH7,NM55,1.6577286882512163
WH7,NM56,1.7046271072910122
WH7,NM57,1.7530345702616554
WH7,NM58,1.8029158563603516
WH7,NM59,1.8542564088039348
WH7,NM60,1.9070755386126763
TP3,VD6,1.7950607824993532
TP3,WH7,1.9969375544016919
TP3,TP3,0.0
TP3,TP4,2.473045615421531
TP3,RC4,1.3758107729453877
TP3,NM51,2.7798508290673802
TP3,NM52,2.7773535527387083
TP3,NM53,2.776302032792616
TP3,NM54,2.776686563425637
TP3,NM55,2.7784965419861494
TP3,NM56,2.7817204415828574
TP3,NM57,2.7863458292096164
TP3,NM58,2.7923593337416137
TP3,NM59,2.799746687511463
TP3,NM60,2.8084927468532306
TP4,VD6,1.9216625962797431
TP4,WH7,3.761621756297997
TP4,TP3,2.473045615421531
TP4,TP4,0.0
TP4,RC4,2.5707001616126934
TP4,NM51,3.2050214861546515
TP4,NM52,3.1424357774874228
TP4,NM53,3.0802846550276133
TP4,NM54,3.0185981636598624
TP4,NM55,2.957409141483144
TP4,NM56,2.8967535624291507
TP4,NM57,2.8366709117613684
TP4,NM58,2.7772046721168224
TP4,NM59,2.718402849029409
TP4,NM60,2.6603186241782746
RC4,VD6,0.7795026094728943
RC4,WH7,1.1915559384365824
RC4,TP3,1.3758107729453877
RC4,TP4,2.5707001616126934
RC4,RC4,0.0
RC4,NM51,1.4040711453936483
RC4,NM52,1.4019864160225097
RC4,NM53,1.4027495937299321
RC4,NM54,1.4063181216132987
RC4,NM55,1.4126423119750646
RC4,NM56,1.4216654560065836
RC4,NM57,1.4333242834869038
RC4,NM58,1.4475495948589356
RC4,NM59,1.4642671369321711
RC4,NM60,1.4833985568279244
NM51,VD6,1.3679324342125563
NM51,WH7,1.4863958731519944
NM51,TP3,2.7798508290673802
NM51,TP4,3.2050214861546515
NM51,RC4,1.4040711453936483
NM51,NM51,0.0
NM51,NM52,0.07196040888429621
NM51,NM53,0.14392081776858348
NM51,NM54,0.2158812266528797
NM51,NM55,0.28784163553716696
NM51,NM56,0.35980203599505356
NM51,NM57,0.4317624448793498
NM51,NM58,0.5037228537636341
NM51,NM59,0.5756832626479214
NM51,NM60,0.6476436715322176
NM52,VD6,1.3197923679233279
NM52,WH7,1.5266462465802426
NM52,TP3,2.7773535527387083
NM52,TP4,3.1424357774874228
NM52,RC4,1.4019864160225097
NM52,NM51,0.07196040888429621
NM52,NM52,0.0
NM52,NM53,0.07196040888428724
NM52,NM54,0.14392081776858348
NM52,NM55,0.21588122665287074
NM52,NM56,0.28784162711075734
NM52,NM57,0.35980203599505356
NM52,NM58,0.43176244487933785
NM52,NM59,0.5037228537636251
NM52,NM60,0.5756832626479214
NM53,VD6,1.274918825971566
NM53,WH7,1.5686711701774116
NM53,TP3,2.776302032792616
NM53,TP4,3.0802846550276133
NM53,RC4,1.4027495937299321
NM53,NM51,0.14392081776858348
NM53,NM52,0.07196040888428724
NM53,NM53,0.0
NM53,NM54,0.07196040888429621
NM53,NM55,0.14392081776858348
NM53,NM56,0.2158812182264701
NM53,NM57,0.28784162711076633
NM53,NM58,0.35980203599505056
NM53,NM59,0.43176244487933785
NM53,NM60,0.5037228537636341
NM54,VD6,1.2350546781223346
NM54,WH7,1.6123893770188948
NM54,TP3,2.776686563425637
NM54,TP4,3.0185981636598624
NM54,RC4,1.4063181216132987
