start_point_id,end_point_id,distance
VD4,WH1,0.18244106929728518
VD4,WH2,0.10792413494416321
VD4,NM16,0.26836209150827794
VD4,TP1,0.25206853765523546
VD4,RC1,0.18138659442004618
WH1,VD4,0.18244106929728518
WH1,WH1,0.0
WH1,WH2,0.1867929158788071
WH1,NM16,0.13286156113515346
WH1,TP1,0.07999999999999997
WH1,RC1,0.17080856735980987
WH2,VD4,0.10792413494416321
WH2,WH1,0.1867929158788071
WH2,WH2,0.0
WH2,NM16,0.2920970676848392
WH2,TP1,0.2646633372152919
WH2,RC1,0.28158608483308906
NM16,VD4,0.26836209150827794
NM16,WH1,0.13286156113515346
NM16,WH2,0.2920970676848392
NM16,NM16,0.0
NM16,TP1,0.058268829343946414
NM16,RC1,0.14324377430600355
TP1,VD4,0.25206853765523546
TP1,WH1,0.07999999999999997
TP1,WH2,0.2646633372152919
TP1,NM16,0.058268829343946414
TP1,TP1,0.0
TP1,RC1,0.14704113141329253
RC1,VD4,0.18138659442004618
RC1,WH1,0.17080856735980987
RC1,WH2,0.28158608483308906
RC1,NM16,0.14324377430600355
RC1,TP1,0.14704113141329253
RC1,RC1,0.0
