start_point_id,end_point_id,distance
VD2,TP1,5.841235820546662
VD2,NP2,3.1069182765391954
VD2,NP3,3.8000000000000003
VD2,RC1,8.818757011396713
VD2,NM2,3.042280057331288
VD2,NM3,3.9040693480772344
VD2,NM5,2.92061791027333
TP1,VD2,5.841235820546662
TP1,TP1,0.0
TP1,NP2,3.693998482267133
TP1,NP3,3.6469245671778863
TP1,RC1,2.999922339555199
TP1,NM2,3.6247379892957285
TP1,NM3,3.7280612683398946
TP1,NM5,2.9206179102733305
NP2,VD2,3.1069182765391954
NP2,TP1,3.693998482267133
NP2,NP2,0.0
NP2,NP3,4.63484920274695
NP2,RC1,6.348757667870928
NP2,NM2,0.14945489453128064
NP2,NM3,4.784249499837161
NP2,NM5,2.0266593040313556
NP3,VD2,3.8000000000000003
NP3,TP1,3.6469245671778863
NP3,NP2,4.63484920274695
NP3,NP3,0.0
NP3,RC1,6.4086107516821516
NP3,NM2,4.4854525442866855
NP3,NM3,0.14945489453127972
NP3,NM5,2.6162345526012096
RC1,VD2,8.818757011396713
RC1,TP1,2.999922339555199
RC1,NP2,6.348757667870928
RC1,NP3,6.4086107516821516
RC1,RC1,0.0
RC1,NM2,6.316319148599609
RC1,NM3,6.456780323159522
RC1,NM5,5.903811223303568
NM2,VD2,3.042280057331288
NM2,TP1,3.6247379892957285
NM2,NP2,0.14945489453128064
NM2,NP3,4.4854525442866855
NM2,RC1,6.316319148599609
NM2,NM2,0.0
NM2,NM3,4.634849202746949
NM2,NM5,1.8779238410522585
NM3,VD2,3.9040693480772344
NM3,TP1,3.7280612683398946
NM3,NP2,4.784249499837161
NM3,NP3,0.14945489453127972
NM3,RC1,6.456780323159522
NM3,NM2,4.634849202746949
NM3,NM3,0.0
NM3,NM5,2.7656476212120267
NM5,VD2,2.92061791027333
NM5,TP1,2.9206179102733305
NM5,NP2,2.0266593040313556
NM5,NP3,2.6162345526012096
NM5,RC1,5.903811223303568
NM5,NM2,1.8779238410522585
NM5,NM3,2.7656476212120267
NM5,NM5,0.0
