start_point_id,end_point_id,distance
VD5,TP4,10.441787397156
VD5,TP5,6.561693348046128
VD5,TP40,9.721664128386621
VD5,TP50,6.490105595628076
TP4,VD5,10.441787397156
TP4,TP4,0.0
TP4,TP5,11.224892694781722
TP4,TP40,0.7201232687693795
TP4,TP50,11.828968806235533
TP5,VD5,6.561693348046128
TP5,TP4,11.224892694781722
TP5,TP5,0.0
TP5,TP40,10.636214260008806
TP5,TP50,0.7201232687693795
TP40,VD5,9.721664128386621
TP40,TP4,0.7201232687693795
TP40,TP5,10.636214260008806
TP40,TP40,0.0
TP40,TP50,11.224892694781722
TP50,VD5,6.490105595628076
TP50,TP4,11.828968806235533
TP50,TP5,0.7201232687693795
TP50,TP40,11.224892694781722
TP50,TP50,0.0
