start_point_id,end_point_id,distance
VD4,NM1,20.1254406895468
VD4,NM2,17.88383213651072
VD4,TP3,13.105411399412365
VD4,TP5,29.51635562183919
VD4,NP1,22.471409475655502
VD4,NP2,16.379586771763385
NM1,VD4,20.1254406895468
NM1,NM1,0.0
NM1,NM2,35.34001435503999
NM1,TP3,20.600163119230732
NM1,TP5,44.471562083539595
NM1,NP1,2.3532528978416227
NM1,NP2,33.17964568907714
NM2,VD4,17.88383213651072
NM2,NM1,35.34001435503999
NM2,NM2,0.0
NM2,TP3,19.404617109995616
NM2,TP5,12.164403980156411
NM2,NP1,37.52943231824836
NM2,NP2,2.3532528978416227
TP3,VD4,13.105411399412365
TP3,NM1,20.600163119230732
TP3,NM2,19.404617109995616
TP3,TP3,0.0
TP3,TP5,25.21643873358904
TP3,NP1,22.11327724429891
TP3,NP2,17.05374675757834
TP5,VD4,29.51635562183919
TP5,NM1,44.471562083539595
TP5,NM2,12.164403980156411
TP5,TP3,25.21643873358904
TP5,TP5,0.0
TP5,NP1,46.283074858229334
TP5,NP2,13.22987936648376
NP1,VD4,22.471409475655502
NP1,NM1,2.3532528978416227
NP1,NM2,37.52943231824836
NP1,TP3,22.11327724429891
NP1,TP5,46.283074858229334
NP1,NP1,0.0
NP1,NP2,35.34001435503999
NP2,VD4,16.379586771763385
NP2,NM1,33.17964568907714
NP2,NM2,2.3532528978416227
NP2,TP3,17.05374675757834
NP2,TP5,13.22987936648376
NP2,NP1,35.34001435503999
NP2,NP2,0.0
