start_point_id,end_point_id,distance
VD3,WH3,1.4878229679283648
VD3,NM5,1.7346098775293048
VD3,TP11,0.7723207436902508
VD3,TP12,0.9369722638618317
VD3,NP5,1.475689342732203
VD3,RC3,1.8926769116126547
WH3,VD3,1.4878229679283648
WH3,WH3,0.0
WH3,NM5,1.8792694438471373
WH3,TP11,2.1239752568132024
WH3,TP12,2.383235704721714
WH3,NP5,1.4046576881770076
WH3,RC3,2.717978493411132
NM5,VD3,1.7346098775293048
NM5,WH3,1.8792694438471373
NM5,NM5,0.0
NM5,TP11,2.419399319302411
NM5,TP12,1.8485793095144751
NM5,NP5,0.47493042547348224
NM5,RC3,0.9834345518381188
TP11,VD3,0.7723207436902508
TP11,WH3,2.1239752568132024
TP11,NM5,2.419399319302411
TP11,TP11,0.0
TP11,TP12,0.829791173006815
TP11,NP5,2.2164080502340266
TP11,RC3,2.3604194119510016
TP12,VD3,0.9369722638618317
TP12,WH3,2.383235704721714
TP12,NM5,1.8485793095144751
TP12,TP11,0.829791173006815
TP12,TP12,0.0
TP12,NP5,1.7854245184074968
TP12,RC3,1.5962479746328602
NP5,VD3,1.475689342732203
NP5,WH3,1.4046576881770076
NP5,NM5,0.47493042547348224
NP5,TP11,2.2164080502340266
NP5,TP12,1.7854245184074968
NP5,NP5,0.0
NP5,RC3,1.393955364702273
RC3,VD3,1.8926769116126547
RC3,WH3,2.717978493411132
RC3,NM5,0.9834345518381188
RC3,TP11,2.3604194119510016
RC3,TP12,1.5962479746328602
RC3,NP5,1.393955364702273
RC3,RC3,0.0
