start_point_id,end_point_id,distance
NM7,VD12,1.377076686
NM8,VD2,13.03670988
VD10,NM6,5.212155579
NM8,VD5,6.328731168
NM1,VD2,17.12371907
NM6,VD12,8.891393317
VD5,NM2,0.4129422
VD2,NM2,7.77706171
NM1,VD11,1.760477801
NM5,VD10,4.610353286
NM9,VD1,10.43012284
VD3,NM6,6.732867026
NM8,VD4,9.971037618
VD12,NM2,13.20000228
NM4,VD4,13.77672951
VD3,NM9,9.251929951
VD2,NM10,3.177939458
NM5,VD12,13.68483451
VD6,NM7,9.885805899
NM4,VD10,7.697707423
NM4,VD6,7.418069189
VD12,NM1,0.295365936
VD2,NM8,13.03670988
VD2,NM1,17.12371907
NM10,VD5,4.191790487
VD6,NM4,7.418069189
VD11,NM5,12.20948293
VD7,NM4,10.84697781
VD3,NM3,0.276448451
NM6,VD3,6.732867026
VD1,NM5,10.26666978
NM4,VD1,15.29234867
VD2,NM6,8.531344864
VD13,NM7,0.149209017
NM9,VD12,14.28269172
VD6,NM1,8.920890094
VD8,NM2,4.093190154
NM10,VD12,14.98626655
NM10,VD11,13.7362481
NM9,VD9,0.203096574
VD11,NM3,14.06298675
NM10,VD3,0.607833009
VD11,NM4,0.074802166
NM10,VD4,0.095139307
VD8,NM10,8.653413556
VD10,NM3,9.972028742
VD5,NM3,4.617700265
NM1,VD10,9.398587814
NM9,VD10,5.196929328
NM2,VD13,14.43814814
NM10,VD13,16.07289795
VD9,NM7,15.85806796
NM2,VD4,4.547581684
VD12,NM7,1.377076686
VD6,NM2,5.056908869
VD2,NM4,15.85400788
VD8,NM7,15.00695189
VD6,NM6,0.23652004
VD6,NM3,6.697774765
NM6,VD8,7.542682239
VD7,NM6,4.155998409
VD1,NM2,6.332123168
VD6,NM5,7.488594504
VD11,NM6,7.601577619
VD5,NM1,13.59771025
VD3,NM8,10.5781808
NM1,VD7,12.50004161
VD5,NM7,14.63155207
NM6,VD11,7.601577619
VD3,NM2,5.095963119
VD7,NM7,13.54355912
NM10,VD7,4.919477493
NM6,VD10,5.212155579
NM4,VD11,0.074802166
NM3,VD7,5.356761232
NM10,VD2,3.177939458
NM3,VD2,2.748779843
VD11,NM7,2.849518328
NM7,VD3,16.64249346
VD4,NM5,8.551975242
NM3,VD5,4.617700265
NM7,VD10,10.48696073
NM8,VD12,9.214710131
NM1,VD3,15.74290447
VD12,NM5,13.68483451
VD8,NM4,12.20870857
NM2,VD2,7.77706171
NM8,VD11,7.761582789
NM9,VD8,0.652086931
VD13,NM2,14.43814814
NM5,VD11,12.20948293
NM7,VD11,2.849518328
VD9,NM2,4.463857606
NM4,VD8,12.20870857
VD9,NM10,8.906089666
VD7,NM10,4.919477493
NM8,VD8,4.562147726
VD4,NM3,0.480894171
VD10,NM9,5.196929328
VD4,NM10,0.095139307
NM9,VD6,8.040265558
NM3,VD6,6.697774765
VD7,NM8,5.250127713
VD11,NM10,13.7362481
VD7,NM5,4.136366311
NM1,VD8,13.9176971
VD12,NM4,1.433755801
VD10,NM1,9.398587814
VD12,NM9,14.28269172
VD12,NM10,14.98626655
NM2,VD10,5.61210047
NM1,VD4,15.21749057
VD5,NM8,6.328731168
VD11,NM9,12.80815483
NM7,VD4,16.12928087
VD2,NM7,17.929067
NM6,VD1,7.766471052
VD8,NM8,4.562147726
VD10,NM7,10.48696073
NM10,VD6,6.35091757
NM3,VD11,14.06298675
NM1,VD1,16.66186716
NM7,VD7,13.54355912
NM9,VD11,12.80815483
VD12,NM6,8.891393317
NM6,VD9,8.283027412
NM9,VD4,8.760977274
NM2,VD1,6.332123168
NM8,VD6,5.520242697
VD7,NM9,4.53804283
NM6,VD13,10.02815169
NM4,VD9,13.06036966
VD13,NM5,14.96919849
NM5,VD1,10.26666978
NM3,VD10,9.972028742
NM5,VD2,11.76634995
NM2,VD6,5.056908869
NM5,VD13,14.96919849
NM1,VD6,8.920890094
NM4,VD13,2.715649061
VD5,NM6,4.991924294
NM10,VD1,1.826762803
VD2,NM9,11.95254444
NM4,VD5,11.95871405
VD5,NM10,4.191790487
VD10,NM2,5.61210047
NM2,VD11,11.76640067
VD12,NM3,15.29638169
NM5,VD4,8.551975242
