start_point_id,end_point_id,distance
VD4,WH4,0.9221542627248995
VD4,NM9,1.1311376662986936
VD4,NM10,0.9303104999623385
VD4,TP6,1.6528531998525848
VD4,TP8,2.2434419071940246
VD4,NP9,1.425246862320464
VD4,NP10,0.766676278653917
VD4,RC4,0.5720849941439875
WH4,VD4,0.9221542627248995
WH4,WH4,0.0
WH4,NM9,1.1154703805659374
WH4,NM10,1.5553101558993023
WH4,TP6,2.1211724567604464
WH4,TP8,1.9299183944573028
WH4,NP9,1.3871647248948178
WH4,NP10,1.4312328403141166
WH4,RC4,1.492156753418981
NM9,VD4,1.1311376662986936
NM9,WH4,1.1154703805659374
NM9,NM9,0.0
NM9,NM10,2.0613785510793936
NM9,TP6,1.0492258333055273
NM9,TP8,2.9686865062772188
NM9,NP9,0.3101260069609543
NM9,NP10,1.8977225151940968
NM9,RC4,1.4265795208793859
NM10,VD4,0.9303104999623385
NM10,WH4,1.5553101558993023
NM10,NM9,2.0613785510793936
NM10,NM10,0.0
NM10,TP6,2.464292207139493
NM10,TP8,1.8681835196046344
NM10,NP9,2.354567372169938
NM10,NP10,0.16656491559737704
NM10,RC4,0.9044898660517519
TP6,VD4,1.6528531998525848
TP6,WH4,2.1211724567604464
TP6,NM9,1.0492258333055273
TP6,NM10,2.464292207139493
TP6,TP6,0.0
TP6,TP8,3.848942891584359
TP6,NP9,0.8865632200936154
TP6,NP10,2.30159915181336
TP6,RC4,1.6134980000256918
TP8,VD4,2.2434419071940246
TP8,WH4,1.9299183944573028
TP8,NM9,2.9686865062772188
TP8,NM10,1.8681835196046344
TP8,TP6,3.848942891584359
TP8,TP8,0.0
TP8,NP9,3.2642118996581453
TP8,NP10,1.9447655089588431
TP8,RC4,2.652243073812526
NP9,VD4,1.425246862320464
NP9,WH4,1.3871647248948178
NP9,NM9,0.3101260069609543
NP9,NM10,2.354567372169938
NP9,TP6,0.8865632200936154
NP9,TP8,3.2642118996581453
NP9,NP9,0.0
NP9,NP10,2.189633179062653
NP9,RC4,1.6745283980146255
NP10,VD4,0.766676278653917
NP10,WH4,1.4312328403141166
NP10,NM9,1.8977225151940968
NP10,NM10,0.16656491559737704
NP10,TP6,2.30159915181336
NP10,TP8,1.9447655089588431
NP10,NP9,2.189633179062653
NP10,NP10,0.0
NP10,RC4,0.7671997172711194
RC4,VD4,0.5720849941439875
RC4,WH4,1.492156753418981
RC4,NM9,1.4265795208793859
RC4,NM10,0.9044898660517519
RC4,TP6,1.6134980000256918
RC4,TP8,2.652243073812526
RC4,NP9,1.6745283980146255
RC4,NP10,0.7671997172711194
RC4,RC4,0.0
