start_point_id,end_point_id,distance
VD1,WH1,1.354374603525848
VD1,NM1,1.049667605296142
VD1,TP1,1.4262766993918439
VD1,NP1,1.291689559176775
VD1,RC1,1.788519840710202
WH1,VD1,1.354374603525848
WH1,WH1,0.0
WH1,NM1,1.2038039961194202
WH1,TP1,2.4409032465697873
WH1,NP1,0.9094346816459302
WH1,RC1,0.9679884557673358
NM1,VD1,1.049667605296142
NM1,WH1,1.2038039961194202
NM1,NM1,0.0
NM1,TP1,1.2792290575719218
NM1,NP1,0.3853019884882734
NM1,RC1,0.8443460520894606
TP1,VD1,1.4262766993918439
TP1,WH1,2.4409032465697873
TP1,NM1,1.2792290575719218
TP1,TP1,0.0
TP1,NP1,1.6563259946949067
TP1,RC1,2.017914455575756
NP1,VD1,1.291689559176775
NP1,WH1,0.9094346816459302
NP1,NM1,0.3853019884882734
NP1,TP1,1.6563259946949067
NP1,NP1,0.0
NP1,RC1,0.5056067132022514
RC1,VD1,1.788519840710202
RC1,WH1,0.9679884557673358
RC1,NM1,0.8443460520894606
RC1,TP1,2.017914455575756
RC1,NP1,0.5056067132022514
RC1,RC1,0.0
