start_point_id,end_point_id,distance
VD7,NM12,2.0867785964150016
VD7,TP8,2.4401530370081876
VD7,TP10,2.829941625359675
VD7,TP12,2.373298152712975
VD7,NP12,6.44735304821973
NM12,VD7,2.0867785964150016
NM12,NM12,0.0
NM12,TP8,1.3438638135761574
NM12,TP10,0.7471982603547979
NM12,TP12,1.343863813576155
NM12,NP12,4.5087910025031235
TP8,VD7,2.4401530370081876
TP8,NM12,1.3438638135761574
TP8,TP8,0.0
TP8,TP10,1.3848459172335386
TP8,TP12,2.6877276271523125
TP8,NP12,4.09152812616772
TP10,VD7,2.829941625359675
TP10,NM12,0.7471982603547979
TP10,TP8,1.3848459172335386
TP10,TP10,0.0
TP10,TP12,1.6087829865944923
TP10,NP12,3.8129066282992934
TP12,VD7,2.373298152712975
TP12,NM12,1.343863813576155
TP12,TP8,2.6877276271523125
TP12,TP10,1.6087829865944923
TP12,TP12,0.0
TP12,NP12,5.208364540694474
NP12,VD7,6.44735304821973
NP12,NM12,4.5087910025031235
NP12,TP8,4.09152812616772
NP12,TP10,3.8129066282992934
NP12,TP12,5.208364540694474
NP12,NP12,0.0
