start_point_id,end_point_id,distance
VD11,NM6,2.849518328
NM4,VD5,4.452177302
VD10,NM2,9.972028742
NM8,VD2,13.03670988
VD3,NM4,9.065270226
NM8,VD5,6.328731168
NM1,VD13,14.43814814
VD8,NM1,4.093190154
VD11,NM5,7.601577619
NM5,VD11,7.601577619
NM4,VD7,4.136366311
NM1,VD9,4.463857606
VD9,NM3,13.06036966
NM9,VD1,10.43012284
VD10,NM10,5.147906046
NM8,VD4,9.971037618
VD4,NM1,4.547581684
NM2,VD6,6.697774765
NM3,VD13,2.715649061
NM2,VD9,9.307977972
VD1,NM3,15.29234867
VD3,NM9,9.251929951
NM10,VD9,4.759607693
VD13,NM3,2.715649061
NM5,VD3,6.732867026
VD3,NM5,6.732867026
VD2,NM8,13.03670988
VD4,NM3,13.77672951
NM1,VD2,7.77706171
VD12,NM3,1.433755801
NM7,VD2,1.348497399
NM4,VD9,0.809349687
NM3,VD12,1.433755801
VD4,NM6,16.12928087
VD11,NM1,11.76640067
VD2,NM5,8.531344864
NM9,VD12,14.28269172
VD3,NM6,16.64249346
VD2,NM6,17.929067
VD10,NM4,4.610353286
NM9,VD9,0.203096574
NM7,VD5,6.360759187
NM6,VD12,1.377076686
VD2,NM4,11.76634995
NM1,VD12,13.20000228
VD4,NM2,0.480894171
VD1,NM7,0.499586711
NM1,VD10,5.61210047
NM5,VD1,7.766471052
NM5,VD8,7.542682239
VD6,NM5,0.23652004
NM10,VD2,7.839220789
NM9,VD10,5.196929328
VD12,NM7,16.95698937
NM10,VD6,4.351589197
VD5,NM1,0.4129422
NM7,VD3,1.728757254
NM6,VD3,16.64249346
VD13,NM5,10.02815169
NM7,VD8,10.72067275
NM7,VD12,16.95698937
NM6,VD10,10.48696073
NM7,VD9,10.87693119
NM5,VD13,10.02815169
VD3,NM3,14.32087651
VD9,NM4,0.809349687
VD5,NM3,11.95871405
NM5,VD10,5.212155579
VD11,NM10,11.07425148
NM1,VD1,6.332123168
VD7,NM1,0.949438391
NM3,VD3,14.32087651
NM1,VD4,4.547581684
VD6,NM6,9.885805899
NM6,VD11,2.849518328
VD3,NM8,10.5781808
VD5,NM10,0.876234527
NM1,VD6,5.056908869
VD8,NM5,7.542682239
NM4,VD10,4.610353286
VD5,NM4,4.452177302
NM7,VD7,7.188393195
VD3,NM10,5.212338779
NM8,VD12,9.214710131
NM4,VD12,13.68483451
VD13,NM6,0.149209017
NM3,VD2,15.85400788
NM3,VD5,11.95871405
VD7,NM7,7.188393195
NM9,VD8,0.652086931
VD10,NM3,7.697707423
NM3,VD4,13.77672951
NM8,VD11,7.761582789
VD8,NM10,4.275368802
NM6,VD4,16.12928087
NM8,VD8,4.562147726
VD10,NM9,5.196929328
NM9,VD6,8.040265558
VD7,NM8,5.250127713
NM6,VD7,13.54355912
VD3,NM1,5.095963119
NM2,VD5,4.617700265
VD12,NM9,14.28269172
NM8,VD13,10.49063884
NM6,VD9,15.85806796
VD2,NM1,7.77706171
VD5,NM8,6.328731168
VD11,NM9,12.80815483
NM2,VD3,0.276448451
NM1,VD8,4.093190154
VD12,NM1,13.20000228
VD5,NM6,14.63155207
VD8,NM8,4.562147726
NM9,VD11,12.80815483
NM6,VD1,17.52817638
NM1,VD5,0.4129422
VD12,NM5,8.891393317
VD1,NM2,1.395719565
VD7,NM5,4.155998409
VD13,NM1,14.43814814
NM9,VD4,8.760977274
NM8,VD6,5.520242697
VD7,NM9,4.53804283
VD6,NM3,7.418069189
VD9,NM10,4.759607693
VD7,NM3,10.84697781
VD1,NM4,10.26666978
VD7,NM4,4.136366311
VD2,NM9,11.95254444
NM2,VD13,16.36899415
VD5,NM5,4.991924294
NM10,VD1,6.463777342
NM9,VD5,4.726032931
NM10,VD5,0.876234527
NM4,VD11,12.20948293
NM10,VD4,4.630728425
VD11,NM3,0.074802166
VD4,NM5,6.175484137
NM10,VD10,5.147906046
VD6,NM8,5.520242697
NM8,VD10,0.505087691
NM7,VD4,2.334559588
VD1,NM9,10.43012284
NM8,VD1,11.81880209
VD9,NM9,0.203096574
NM5,VD6,0.23652004
NM5,VD2,8.531344864
NM7,VD6,8.476615555
VD10,NM8,0.505087691
NM5,VD5,4.991924294
VD12,NM6,1.377076686
VD2,NM3,15.85400788
VD2,NM2,2.748779843
VD6,NM1,5.056908869
NM6,VD2,17.929067
NM5,VD7,4.155998409
VD8,NM6,15.00695189
VD13,NM8,10.49063884
VD4,NM8,9.971037618
NM6,VD8,15.00695189
NM3,VD6,7.418069189
NM1,VD3,5.095963119
NM9,VD7,4.53804283
VD9,NM7,10.87693119
VD3,NM7,1.728757254
NM2,VD7,5.356761232
NM3,VD10,7.697707423
VD10,NM1,5.61210047
VD1,NM1,6.332123168
NM3,VD8,12.20870857
VD8,NM9,0.652086931
VD1,NM10,6.463777342
VD7,NM2,5.356761232
VD13,NM2,16.36899415
VD12,NM10,12.5025368
NM10,VD12,12.5025368
NM8,VD3,10.5781808
VD4,NM4,8.551975242
VD9,NM2,9.307977972
VD11,NM4,12.20948293
NM7,VD13,17.98805371
VD5,NM2,4.617700265
VD4,NM9,8.760977274
NM3,VD1,15.29234867
NM2,VD1,1.395719565
NM4,VD2,11.76634995
VD9,NM8,5.383291313
VD13,NM10,13.73672762
VD6,NM9,8.040265558
VD8,NM3,12.20870857
NM5,VD9,8.283027412
NM10,VD11,11.07425148
VD8,NM7,10.72067275
NM10,VD13,13.73672762
VD6,NM2,6.697774765
VD7,NM10,0.29781681
VD7,NM6,13.54355912
NM2,VD4,0.480894171
NM9,VD2,11.95254444
VD8,NM4,0.071347012
NM4,VD13,14.96919849
NM9,VD13,15.56686592
