start_point_id,end_point_id,distance
VD2,NM1,9.848857801796104
VD2,NM2,9.219544457292887
VD2,NM3,7.280109889280518
VD2,NM4,11.704699910719626
VD2,NM5,12.529964086141668
VD2,TP2,7.615773105863909
VD2,TP3,13.152946437965905
VD2,NP1,8.06225774829855
VD2,NP2,15.524174696260024
VD2,NP3,7.810249675906654
VD2,NP4,12.36931687685298
VD2,NP5,12.041594578792296
VD2,NP6,9.219544457292887
VD3,NM1,9.848857801796104
VD3,NM2,10.816653826391969
VD3,NM3,12.529964086141668
VD3,NM4,8.06225774829855
VD3,NM5,7.280109889280518
VD3,TP2,21.213203435596427
VD3,TP3,11.180339887498949
VD3,NP1,11.704699910719626
VD3,NP2,5.0
VD3,NP3,12.36931687685298
VD3,NP4,7.810249675906654
VD3,NP5,9.219544457292887
VD3,NP6,12.041594578792296
NM1,VD2,9.848857801796104
NM1,VD3,9.848857801796104
NM1,NM1,0.0
NM1,NM2,2.0
NM1,NM3,2.8284271247461903
NM1,NM4,2.0
NM1,NM5,2.8284271247461903
NM1,TP2,12.529964086141668
NM1,TP3,7.211102550927978
NM1,NP1,2.0
NM1,NP2,6.0
NM1,NP3,3.1622776601683795
NM1,NP4,3.1622776601683795
NM1,NP5,4.242640687119285
NM1,NP6,4.242640687119285
NM2,VD2,9.219544457292887
NM2,VD3,10.816653826391969
NM2,NM1,2.0
NM2,NM2,0.0
NM2,NM3,2.0
NM2,NM4,2.8284271247461903
NM2,NM5,4.47213595499958
NM2,TP2,10.816653826391969
NM2,TP3,5.656854249492381
NM2,NP1,2.8284271247461903
NM2,NP2,6.324555320336759
NM2,NP3,4.242640687119285
NM2,NP4,3.1622776601683795
NM2,NP5,3.1622776601683795
NM2,NP6,5.830951894845301
NM3,VD2,7.280109889280518
NM3,VD3,12.529964086141668
NM3,NM1,2.8284271247461903
NM3,NM2,2.0
NM3,NM3,0.0
NM3,NM4,4.47213595499958
NM3,NM5,5.656854249492381
NM3,TP2,9.848857801796104
NM3,TP3,7.211102550927978
NM3,NP1,2.0
NM3,NP2,8.246211251235321
NM3,NP3,3.1622776601683795
NM3,NP4,5.0990195135927845
NM3,NP5,5.0990195135927845
NM3,NP6,5.0990195135927845
NM4,VD2,11.704699910719626
NM4,VD3,8.06225774829855
NM4,NM1,2.0
NM4,NM2,2.8284271247461903
NM4,NM3,4.47213595499958
NM4,NM4,0.0
NM4,NM5,2.0
NM4,TP2,13.601470508735444
NM4,TP3,6.324555320336759
NM4,NP1,4.0
NM4,NP2,4.0
NM4,NP3,5.0990195135927845
NM4,NP4,1.4142135623730951
NM4,NP5,3.1622776601683795
NM4,NP6,5.830951894845301
NM5,VD2,12.529964086141668
NM5,VD3,7.280109889280518
NM5,NM1,2.8284271247461903
NM5,NM2,4.47213595499958
NM5,NM3,5.656854249492381
NM5,NM4,2.0
NM5,NM5,0.0
NM5,TP2,15.264337522473747
NM5,TP3,8.246211251235321
NM5,NP1,4.47213595499958
NM5,NP2,4.47213595499958
NM5,NP3,5.0990195135927845
