start_point_id,end_point_id,distance
VD2,TP1,19.1049731745428
VD2,NP1,16.401219466856727
VD2,NP2,32.973474187595095
VD2,NP3,38.28837943815329
VD2,NP4,10.295630140987
TP1,VD2,19.1049731745428
TP1,TP1,0.0
TP1,NP1,17.4928556845359
TP1,NP2,23.13547060251855
TP1,NP3,25.079872407968907
TP1,NP4,12.206555615733702
NP1,VD2,16.401219466856727
NP1,TP1,17.4928556845359
NP1,NP1,0.0
NP1,NP2,39.702015062210634
NP1,NP3,42.485291572496
NP1,NP4,8.06225774829855
NP2,VD2,32.973474187595095
NP2,TP1,23.13547060251855
NP2,NP1,39.702015062210634
NP2,NP2,0.0
NP2,NP3,7.5
NP2,NP4,32.5
NP3,VD2,38.28837943815329
NP3,TP1,25.079872407968907
NP3,NP1,42.485291572496
NP3,NP2,7.5
NP3,NP3,0.0
NP3,NP4,36.05551275463989
NP4,VD2,10.295630140987
NP4,TP1,12.206555615733702
NP4,NP1,8.06225774829855
NP4,NP2,32.5
NP4,NP3,36.05551275463989
NP4,NP4,0.0
