start_point_id,end_point_id,distance
VD11,NM6,2.849518328
VD10,NM2,9.972028742
NM3,VD4,2.607104484
NM8,VD2,13.03670988
NM8,VD5,6.328731168
NM1,VD2,17.12371907
VD11,NM5,7.601577619
NM5,VD11,7.601577619
NM11,VD6,4.351589197
VD5,NM11,0.876234527
NM1,VD11,1.760477801
NM9,VD1,10.43012284
NM8,VD4,9.971037618
NM2,VD6,6.697774765
NM4,VD4,13.77672951
NM2,VD9,9.307977972
VD3,NM9,9.251929951
VD2,NM10,3.177939458
VD9,NM3,11.32757766
NM3,VD13,17.83650921
NM5,VD3,6.732867026
NM4,VD10,7.697707423
VD3,NM5,6.732867026
NM4,VD6,7.418069189
VD12,NM1,0.295365936
VD13,NM3,17.83650921
VD2,NM8,13.03670988
VD2,NM1,17.12371907
NM10,VD5,4.191790487
VD6,NM4,7.418069189
VD10,NM7,11.85589646
VD7,NM4,10.84697781
NM7,VD2,1.348497399
VD3,NM11,5.212338779
VD4,NM6,16.12928087
NM4,VD1,15.29234867
VD2,NM3,0.746964111
VD2,NM5,8.531344864
VD6,NM1,8.920890094
VD3,NM6,16.64249346
NM9,VD12,14.28269172
NM11,VD1,6.463777342
VD2,NM6,17.929067
NM10,VD11,13.7362481
NM10,VD12,14.98626655
NM9,VD9,0.203096574
NM10,VD3,0.607833009
NM7,VD5,6.360759187
VD8,NM11,4.275368802
NM10,VD4,0.095139307
VD11,NM4,0.074802166
NM6,VD12,1.377076686
VD4,NM2,0.480894171
VD8,NM10,8.653413556
VD1,NM7,0.499586711
NM5,VD1,7.766471052
NM5,VD8,7.542682239
VD5,NM3,6.723971388
VD6,NM5,0.23652004
NM1,VD10,9.398587814
NM9,VD10,5.196929328
VD12,NM7,16.95698937
NM10,VD13,16.07289795
NM7,VD3,1.728757254
NM6,VD3,16.64249346
VD13,NM5,10.02815169
NM7,VD8,10.72067275
NM7,VD12,16.95698937
VD2,NM4,15.85400788
NM7,VD9,10.87693119
NM6,VD10,10.48696073
NM5,VD13,10.02815169
NM5,VD10,5.212155579
VD10,NM3,12.06575612
VD6,NM6,9.885805899
NM6,VD11,2.849518328
VD5,NM1,13.59771025
VD3,NM8,10.5781808
NM1,VD7,12.50004161
NM3,VD7,7.487136696
VD8,NM5,7.542682239
NM10,VD7,4.919477493
NM4,VD11,0.074802166
NM7,VD7,7.188393195
NM10,VD2,3.177939458
VD9,NM11,4.759607693
VD12,NM3,16.83276964
NM8,VD12,9.214710131
NM3,VD5,6.723971388
NM1,VD3,15.74290447
NM3,VD12,16.83276964
VD8,NM4,12.20870857
VD13,NM6,0.149209017
NM11,VD13,13.73672762
VD6,NM11,4.351589197
NM8,VD11,7.761582789
VD7,NM7,7.188393195
NM9,VD8,0.652086931
NM4,VD8,12.20870857
NM6,VD4,16.12928087
VD9,NM10,8.906089666
VD7,NM10,4.919477493
NM8,VD8,4.562147726
NM11,VD4,4.630728425
VD10,NM9,5.196929328
VD4,NM10,0.095139307
NM9,VD6,8.040265558
NM3,VD8,11.13748749
VD7,NM8,5.250127713
VD11,NM10,13.7362481
NM6,VD7,13.54355912
NM2,VD5,4.617700265
NM1,VD8,13.9176971
VD10,NM1,9.398587814
VD12,NM4,1.433755801
NM11,VD5,0.876234527
VD12,NM9,14.28269172
VD12,NM10,14.98626655
NM8,VD13,10.49063884
NM6,VD9,15.85806796
NM1,VD4,15.21749057
VD5,NM8,6.328731168
VD11,NM9,12.80815483
VD8,NM3,11.13748749
VD12,NM6,1.377076686
NM2,VD3,0.276448451
VD13,NM8,10.49063884
VD5,NM6,14.63155207
VD8,NM8,4.562147726
VD6,NM3,8.466411511
NM10,VD6,6.35091757
NM1,VD1,16.66186716
NM6,VD1,17.52817638
NM9,VD11,12.80815483
VD12,NM5,8.891393317
VD1,NM2,1.395719565
VD7,NM5,4.155998409
NM9,VD4,8.760977274
VD1,NM11,6.463777342
NM8,VD6,5.520242697
VD7,NM9,4.53804283
VD12,NM11,12.5025368
NM4,VD9,13.06036966
NM3,VD1,0.84167956
NM10,VD10,9.540601843
NM11,VD12,12.5025368
NM11,VD7,0.29781681
NM1,VD6,8.920890094
NM4,VD13,2.715649061
NM10,VD1,1.826762803
VD2,NM9,11.95254444
NM4,VD5,11.95871405
VD5,NM5,4.991924294
VD5,NM10,4.191790487
NM2,VD13,16.36899415
VD11,NM3,15.68031135
VD7,NM11,0.29781681
NM3,VD10,12.06575612
NM9,VD5,4.726032931
VD11,NM1,1.760477801
VD4,NM5,6.175484137
VD10,NM11,5.147906046
VD1,NM3,0.84167956
VD4,NM11,4.630728425
NM4,VD7,10.84697781
VD6,NM8,5.520242697
NM3,VD2,0.746964111
NM8,VD10,0.505087691
NM7,VD4,2.334559588
VD1,NM9,10.43012284
NM8,VD1,11.81880209
VD7,NM3,7.487136696
VD9,NM9,0.203096574
NM5,VD6,0.23652004
NM5,VD2,8.531344864
NM7,VD6,8.476615555
VD10,NM8,0.505087691
NM5,VD5,4.991924294
NM3,VD6,8.466411511
NM3,VD3,2.040400418
VD3,NM10,0.607833009
VD9,NM4,13.06036966
VD2,NM2,2.748779843
NM5,VD7,4.155998409
NM6,VD2,17.929067
NM10,VD8,8.653413556
VD8,NM6,15.00695189
NM11,VD8,4.275368802
VD4,NM8,9.971037618
NM6,VD8,15.00695189
VD9,NM7,10.87693119
NM11,VD3,5.212338779
VD1,NM4,15.29234867
NM9,VD7,4.53804283
VD3,NM7,1.728757254
NM2,VD7,5.356761232
NM10,VD9,8.906089666
VD13,NM4,2.715649061
VD7,NM1,12.50004161
NM4,VD3,14.32087651
VD4,NM4,13.77672951
VD8,NM9,0.652086931
VD7,NM2,5.356761232
VD13,NM2,16.36899415
NM8,VD3,10.5781808
VD9,NM2,9.307977972
VD13,NM1,1.005015651
NM7,VD13,17.98805371
VD5,NM2,4.617700265
VD13,NM10,16.07289795
VD4,NM9,8.760977274
NM2,VD1,1.395719565
VD9,NM8,5.383291313
VD4,NM3,2.607104484
VD6,NM9,8.040265558
NM5,VD9,8.283027412
VD8,NM7,10.72067275
VD6,NM2,6.697774765
VD7,NM6,13.54355912
NM2,VD4,0.480894171
NM9,VD2,11.95254444
NM9,VD13,15.56686592
VD8,NM2,9.069413244
VD2,NM11,7.839220789
NM4,VD2,15.85400788
VD1,NM8,11.81880209
VD11,NM11,11.07425148
VD13,NM11,13.73672762
NM1,VD12,0.295365936
VD4,NM7,2.334559588
NM9,VD3,9.251929951
NM1,VD5,13.59771025
NM11,VD2,7.839220789
VD5,NM7,6.360759187
VD1,NM5,7.766471052
VD3,NM1,15.74290447
VD6,NM10,6.35091757
NM2,VD8,9.069413244
NM7,VD1,0.499586711
NM7,VD10,11.85589646
NM4,VD12,1.433755801
NM5,VD4,6.175484137
VD10,NM10,9.540601843
NM6,VD5,14.63155207
VD3,NM4,14.32087651
VD5,NM4,11.95871405
NM3,VD9,11.32757766
NM1,VD9,14.76879537
NM2,VD11,14.06298675
VD2,NM7,1.348497399
VD12,NM2,15.29638169
VD12,NM8,9.214710131
NM6,VD13,0.149209017
VD1,NM6,17.52817638
VD9,NM1,14.76879537
VD11,NM8,7.761582789
NM11,VD9,4.759607693
VD3,NM3,2.040400418
VD11,NM7,15.77051766
NM11,VD11,11.07425148
NM2,VD10,9.972028742
VD1,NM1,16.66186716
VD3,NM2,0.276448451
VD13,NM7,17.98805371
NM2,VD12,15.29638169
VD6,NM7,8.476615555
NM5,VD12,8.891393317
VD1,NM10,1.826762803
NM8,VD9,5.383291313
NM3,VD11,15.68031135
NM11,VD10,5.147906046
