start_point_id,end_point_id,distance
VD6,NM2,8.466411511
NM6,VD13,10.49063884
NM6,VD10,0.505087691
NM7,VD13,15.56686592
NM2,VD8,11.13748749
NM7,VD11,12.80815483
NM1,VD13,14.43814814
VD8,NM1,4.093190154
NM7,VD4,8.760977274
VD2,NM7,11.95254444
NM5,VD2,1.348497399
NM1,VD9,4.463857606
VD4,NM1,4.547581684
NM4,VD4,6.175484137
VD6,NM5,8.476615555
NM4,VD2,8.531344864
NM1,VD2,7.77706171
NM5,VD3,1.728757254
VD3,NM5,1.728757254
NM2,VD4,2.607104484
VD4,NM3,8.551975242
NM7,VD3,9.251929951
NM6,VD6,5.520242697
NM4,VD7,4.155998409
NM5,VD8,10.72067275
NM3,VD8,0.071347012
VD9,NM4,8.283027412
VD9,NM7,0.203096574
VD11,NM1,11.76640067
VD2,NM6,13.03670988
VD11,NM3,12.20948293
NM3,VD3,9.065270226
NM1,VD12,13.20000228
VD5,NM4,4.991924294
VD8,NM7,0.652086931
VD8,NM5,10.72067275
NM7,VD7,4.53804283
NM1,VD10,5.61210047
VD1,NM4,7.766471052
VD4,NM7,8.760977274
NM6,VD12,9.214710131
NM2,VD9,11.32757766
VD13,NM7,15.56686592
NM5,VD7,7.188393195
VD5,NM1,0.4129422
VD6,NM7,8.040265558
VD7,NM6,5.250127713
NM4,VD12,8.891393317
NM6,VD1,11.81880209
VD4,NM5,2.334559588
VD8,NM2,11.13748749
NM1,VD1,6.332123168
NM2,VD2,0.746964111
VD7,NM1,0.949438391
NM1,VD4,4.547581684
VD2,NM4,8.531344864
NM7,VD1,10.43012284
NM1,VD6,5.056908869
NM2,VD6,8.466411511
NM7,VD2,11.95254444
NM3,VD13,14.96919849
NM3,VD2,11.76634995
VD13,NM3,14.96919849
VD3,NM6,10.5781808
NM2,VD11,15.68031135
NM4,VD3,6.732867026
NM3,VD7,4.136366311
VD1,NM5,0.499586711
VD6,NM3,7.488594504
VD9,NM5,10.87693119
VD11,NM4,7.601577619
VD10,NM4,5.212155579
NM5,VD13,17.98805371
NM5,VD9,10.87693119
NM3,VD4,8.551975242
NM2,VD7,7.487136696
VD1,NM2,0.84167956
VD1,NM7,10.43012284
VD3,NM3,9.065270226
VD3,NM2,2.040400418
VD7,NM2,7.487136696
VD3,NM1,5.095963119
NM3,VD9,0.809349687
VD11,NM2,15.68031135
NM3,VD11,12.20948293
VD8,NM3,0.071347012
NM7,VD12,14.28269172
VD2,NM1,7.77706171
VD5,NM7,4.726032931
NM7,VD10,5.196929328
NM1,VD8,4.093190154
NM4,VD8,7.542682239
VD12,NM1,13.20000228
VD13,NM6,10.49063884
VD4,NM6,9.971037618
VD3,NM4,6.732867026
