start_point_id,end_point_id,distance
NM11,VD4,0.095139307
NM7,VD12,1.377076686
NM10,VD7,4.53804283
VD10,NM2,9.972028742
NM3,VD4,2.607104484
VD6,NM9,5.520242697
VD10,NM6,5.212155579
VD8,NM10,0.652086931
NM1,VD2,17.12371907
VD7,NM8,7.188393195
NM6,VD12,8.891393317
VD8,NM1,13.9176971
NM8,VD13,17.98805371
VD12,NM9,9.214710131
NM1,VD11,1.760477801
NM5,VD10,4.610353286
VD4,NM10,8.760977274
VD13,NM10,15.56686592
VD3,NM6,6.732867026
NM2,VD6,6.697774765
NM4,VD4,13.77672951
VD6,NM10,8.040265558
VD5,NM10,4.726032931
NM2,VD9,9.307977972
NM9,VD1,11.81880209
VD9,NM3,11.32757766
NM5,VD12,13.68483451
VD6,NM7,9.885805899
NM3,VD13,17.83650921
NM4,VD10,7.697707423
NM11,VD13,16.07289795
NM4,VD6,7.418069189
VD12,NM1,0.295365936
VD13,NM3,17.83650921
NM10,VD1,10.43012284
VD2,NM1,17.12371907
NM10,VD2,11.95254444
VD6,NM4,7.418069189
VD11,NM5,12.20948293
VD7,NM4,10.84697781
NM6,VD3,6.732867026
VD1,NM5,10.26666978
NM4,VD1,15.29234867
NM9,VD9,5.383291313
VD2,NM6,8.531344864
VD13,NM7,0.149209017
VD2,NM3,0.746964111
VD6,NM1,8.920890094
NM9,VD3,10.5781808
NM9,VD2,13.03670988
VD11,NM4,0.074802166
VD4,NM2,0.480894171
VD4,NM8,2.334559588
VD4,NM11,0.095139307
NM8,VD6,8.476615555
VD11,NM11,13.7362481
NM1,VD10,9.398587814
VD5,NM3,6.723971388
VD9,NM7,15.85806796
VD1,NM10,10.43012284
VD12,NM7,1.377076686
VD2,NM4,15.85400788
VD8,NM7,15.00695189
NM8,VD11,15.77051766
VD6,NM6,0.23652004
NM6,VD8,7.542682239
VD7,NM9,5.250127713
NM10,VD10,5.196929328
NM8,VD12,16.95698937
VD7,NM6,4.155998409
NM10,VD11,12.80815483
VD6,NM5,7.488594504
VD11,NM6,7.601577619
VD5,NM1,13.59771025
NM1,VD7,12.50004161
NM3,VD7,7.487136696
VD5,NM7,14.63155207
NM9,VD4,9.971037618
VD7,NM7,13.54355912
NM6,VD11,7.601577619
NM11,VD6,6.35091757
NM6,VD10,5.212155579
NM4,VD11,0.074802166
VD13,NM8,17.98805371
VD11,NM7,2.849518328
VD6,NM8,8.476615555
NM7,VD3,16.64249346
NM11,VD11,13.7362481
VD9,NM8,10.87693119
VD4,NM5,8.551975242
NM7,VD10,10.48696073
VD12,NM3,16.83276964
NM3,VD5,6.723971388
NM1,VD3,15.74290447
NM3,VD12,16.83276964
VD12,NM5,13.68483451
VD8,NM4,12.20870857
NM8,VD10,11.85589646
VD6,NM11,6.35091757
NM10,VD5,4.726032931
NM5,VD11,12.20948293
NM7,VD11,2.849518328
NM4,VD8,12.20870857
VD3,NM10,9.251929951
VD12,NM2,15.29638169
NM8,VD1,0.499586711
NM11,VD1,1.826762803
NM3,VD8,11.13748749
VD7,NM5,4.136366311
VD3,NM9,10.5781808
NM9,VD7,5.250127713
NM2,VD5,4.617700265
NM1,VD8,13.9176971
VD10,NM1,9.398587814
VD12,NM4,1.433755801
VD3,NM11,0.607833009
NM1,VD4,15.21749057
VD8,NM3,11.13748749
VD10,NM10,5.196929328
NM2,VD3,0.276448451
NM7,VD4,16.12928087
NM11,VD8,8.653413556
NM9,VD5,6.328731168
VD2,NM7,17.929067
NM8,VD3,1.728757254
NM6,VD1,7.766471052
NM10,VD8,0.652086931
VD6,NM3,8.466411511
NM11,VD9,8.906089666
NM1,VD1,16.66186716
NM8,VD5,6.360759187
NM7,VD7,13.54355912
VD10,NM7,10.48696073
VD1,NM2,1.395719565
VD12,NM6,8.891393317
NM6,VD9,8.283027412
NM10,VD12,14.28269172
NM10,VD9,0.203096574
NM6,VD13,10.02815169
NM4,VD9,13.06036966
VD2,NM8,1.348497399
VD4,NM9,9.971037618
VD13,NM5,14.96919849
NM3,VD1,0.84167956
VD13,NM11,16.07289795
NM5,VD1,10.26666978
NM5,VD13,14.96919849
NM5,VD2,11.76634995
NM8,VD9,10.87693119
NM1,VD6,8.920890094
NM4,VD13,2.715649061
VD5,NM6,4.991924294
NM2,VD13,16.36899415
NM4,VD5,11.95871405
NM9,VD8,4.562147726
VD11,NM3,15.68031135
NM5,VD4,8.551975242
VD1,NM8,0.499586711
NM7,VD1,17.52817638
VD5,NM11,4.191790487
NM10,VD4,8.760977274
NM5,VD7,4.136366311
NM5,VD8,0.071347012
NM3,VD10,12.06575612
VD11,NM1,1.760477801
NM8,VD7,7.188393195
VD1,NM3,0.84167956
NM4,VD7,10.84697781
NM3,VD2,0.746964111
NM5,VD3,9.065270226
VD3,NM5,9.065270226
VD4,NM6,6.175484137
VD7,NM3,7.487136696
VD10,NM8,11.85589646
VD10,NM11,9.540601843
NM6,VD5,4.991924294
NM3,VD6,8.466411511
NM3,VD3,2.040400418
VD9,NM4,13.06036966
VD8,NM5,0.071347012
VD1,NM9,11.81880209
VD2,NM2,2.748779843
VD4,NM7,16.12928087
NM7,VD5,14.63155207
VD1,NM4,15.29234867
NM9,VD6,5.520242697
VD5,NM5,4.452177302
NM2,VD7,5.356761232
VD13,NM4,2.715649061
NM6,VD6,0.23652004
VD7,NM1,12.50004161
NM5,VD6,7.488594504
NM8,VD2,1.348497399
