start_point_id,end_point_id,distance
VD1,WH1,6.751713196337697
VD1,TP1,20.700818446376193
VD1,TP2,6.688425312617197
VD1,RC1,6.751713196337697
WH1,VD1,6.751713196337697
WH1,WH1,0.0
WH1,TP1,14.335995300063825
WH1,TP2,1.5878545351082711
WH1,RC1,0.0
TP1,VD1,20.700818446376193
TP1,WH1,14.335995300063825
TP1,TP1,0.0
TP1,TP2,15.237939446102411
TP1,RC1,14.335995300063825
TP2,VD1,6.688425312617197
TP2,WH1,1.5878545351082711
TP2,TP1,15.237939446102411
TP2,TP2,0.0
TP2,RC1,1.5878545351082711
RC1,VD1,6.751713196337697
RC1,WH1,0.0
RC1,TP1,14.335995300063825
RC1,TP2,1.5878545351082711
RC1,RC1,0.0
