start_point_id,end_point_id,distance
VD1,NM11,10.43012284
VD4,NM12,0.095139307
NM8,VD2,17.929067
VD2,NM6,11.76634995
NM1,VD11,1.760477801
VD6,NM7,0.23652004
VD12,NM7,8.891393317
VD6,NM4,8.466411511
VD12,NM1,0.295365936
NM6,VD10,4.610353286
NM6,VD12,13.68483451
VD6,NM1,8.920890094
VD1,NM13,6.463777342
VD2,NM13,7.839220789
VD8,NM10,4.562147726
VD8,NM5,12.20870857
NM1,VD10,9.398587814
NM2,VD4,4.547581684
VD11,NM4,15.68031135
VD1,NM2,6.332123168
NM10,VD3,10.5781808
VD5,NM1,13.59771025
NM1,VD7,12.50004161
VD3,NM2,5.095963119
NM11,VD8,0.652086931
NM12,VD7,4.919477493
NM3,VD7,5.356761232
NM7,VD13,10.02815169
VD5,NM7,4.991924294
NM6,VD11,12.20948293
NM12,VD8,8.653413556
VD4,NM3,0.480894171
NM3,VD6,6.697774765
NM11,VD11,12.80815483
NM4,VD4,2.607104484
NM5,VD3,14.32087651
NM1,VD4,15.21749057
NM13,VD7,0.29781681
NM10,VD2,13.03670988
VD7,NM13,0.29781681
VD3,NM13,5.212338779
NM3,VD10,9.972028742
NM6,VD2,11.76634995
NM2,VD11,11.76640067
VD12,NM3,15.29638169
NM5,VD12,1.433755801
VD10,NM5,7.697707423
NM9,VD10,11.85589646
VD11,NM1,1.760477801
NM5,VD2,15.85400788
VD4,NM11,8.760977274
NM6,VD4,8.551975242
NM6,VD8,0.071347012
NM10,VD10,0.505087691
NM12,VD10,9.540601843
NM6,VD3,9.065270226
NM4,VD1,0.84167956
NM9,VD8,10.72067275
NM5,VD1,15.29234867
VD9,NM4,11.32757766
VD13,NM4,17.83650921
VD1,NM3,1.395719565
NM4,VD10,12.06575612
NM7,VD5,4.991924294
NM6,VD6,7.488594504
NM13,VD6,4.351589197
VD9,NM11,0.203096574
NM6,VD1,10.26666978
VD7,NM7,4.155998409
NM6,VD13,14.96919849
NM5,VD4,13.77672951
VD12,NM5,1.433755801
VD5,NM11,4.726032931
NM13,VD1,6.463777342
VD7,NM2,0.949438391
VD2,NM8,17.929067
VD6,NM11,8.040265558
VD7,NM9,7.188393195
VD9,NM8,15.85806796
VD13,NM3,16.36899415
VD9,NM3,9.307977972
VD11,NM2,11.76640067
NM3,VD8,9.069413244
NM7,VD4,6.175484137
VD3,NM12,0.607833009
NM6,VD5,4.452177302
VD7,NM12,4.919477493
NM5,VD5,11.95871405
NM12,VD2,3.177939458
NM9,VD4,2.334559588
NM4,VD8,11.13748749
NM13,VD5,0.876234527
VD12,NM10,9.214710131
VD9,NM9,10.87693119
VD9,NM10,5.383291313
VD12,NM13,12.5025368
VD3,NM11,9.251929951
NM7,VD3,6.732867026
VD10,NM3,9.972028742
NM2,VD13,14.43814814
VD9,NM5,13.06036966
VD10,NM11,5.196929328
VD10,NM13,5.147906046
VD13,NM5,2.715649061
VD9,NM7,8.283027412
NM5,VD13,2.715649061
VD12,NM11,14.28269172
NM11,VD12,14.28269172
NM3,VD2,2.748779843
VD6,NM6,7.488594504
NM4,VD3,2.040400418
NM13,VD3,5.212338779
VD4,NM4,2.607104484
VD4,NM6,8.551975242
VD13,NM2,14.43814814
VD9,NM2,4.463857606
VD1,NM9,0.499586711
VD2,NM12,3.177939458
VD6,NM5,7.418069189
VD6,NM9,8.476615555
VD6,NM8,9.885805899
VD11,NM13,11.07425148
NM3,VD11,14.06298675
VD2,NM4,0.746964111
NM2,VD1,6.332123168
NM4,VD5,6.723971388
NM8,VD7,13.54355912
NM2,VD6,5.056908869
NM1,VD6,8.920890094
VD4,NM13,4.630728425
VD10,NM2,5.61210047
NM4,VD13,17.83650921
NM9,VD1,0.499586711
NM9,VD2,1.348497399
NM10,VD11,7.761582789
NM3,VD1,1.395719565
VD3,NM7,6.732867026
NM9,VD3,1.728757254
VD5,NM6,4.452177302
NM3,VD4,0.480894171
NM10,VD8,4.562147726
NM12,VD9,8.906089666
VD7,NM1,12.50004161
NM11,VD1,10.43012284
NM7,VD2,8.531344864
NM9,VD12,16.95698937
VD3,NM5,14.32087651
NM9,VD9,10.87693119
NM2,VD9,4.463857606
NM11,VD3,9.251929951
NM13,VD2,7.839220789
NM7,VD6,0.23652004
VD11,NM12,13.7362481
VD13,NM7,10.02815169
NM1,VD5,13.59771025
VD10,NM6,4.610353286
VD3,NM1,15.74290447
NM5,VD10,7.697707423
NM8,VD10,10.48696073
VD13,NM11,15.56686592
NM7,VD9,8.283027412
NM8,VD1,17.52817638
VD9,NM6,0.809349687
NM12,VD12,14.98626655
VD1,NM1,16.66186716
NM2,VD8,4.093190154
NM12,VD4,0.095139307
VD4,NM1,15.21749057
VD8,NM3,9.069413244
VD8,NM1,13.9176971
NM13,VD13,13.73672762
NM1,VD2,17.12371907
VD6,NM13,4.351589197
VD5,NM2,0.4129422
VD1,NM8,17.52817638
VD12,NM2,13.20000228
VD2,NM1,17.12371907
NM10,VD12,9.214710131
VD3,NM3,0.276448451
VD5,NM12,4.191790487
VD13,NM10,10.49063884
NM5,VD7,10.84697781
VD10,NM8,10.48696073
VD8,NM2,4.093190154
VD1,NM6,10.26666978
VD11,NM3,14.06298675
NM12,VD3,0.607833009
VD10,NM12,9.540601843
VD7,NM6,4.136366311
VD1,NM4,0.84167956
VD5,NM3,4.617700265
NM12,VD6,6.35091757
VD6,NM2,5.056908869
VD1,NM10,11.81880209
VD8,NM9,10.72067275
NM8,VD8,15.00695189
NM5,VD9,13.06036966
NM13,VD11,11.07425148
NM8,VD12,1.377076686
VD1,NM12,1.826762803
VD11,NM11,12.80815483
NM11,VD9,0.203096574
VD3,NM6,9.065270226
NM3,VD5,4.617700265
VD5,NM9,6.360759187
NM1,VD3,15.74290447
NM2,VD2,7.77706171
VD8,NM6,0.071347012
VD8,NM8,15.00695189
NM4,VD11,15.68031135
VD2,NM9,1.348497399
NM11,VD13,15.56686592
NM1,VD8,13.9176971
VD10,NM1,9.398587814
NM2,VD10,5.61210047
VD2,NM7,8.531344864
VD13,NM13,13.73672762
NM10,VD9,5.383291313
NM1,VD1,16.66186716
NM10,VD5,6.328731168
VD12,NM12,14.98626655
NM8,VD13,0.149209017
VD13,NM8,0.149209017
VD10,NM7,5.212155579
NM4,VD9,11.32757766
NM8,VD3,16.64249346
VD4,NM5,13.77672951
VD8,NM13,4.275368802
VD10,NM4,12.06575612
VD7,NM10,5.250127713
VD11,NM7,7.601577619
VD12,NM4,16.83276964
VD4,NM2,4.547581684
NM7,VD11,7.601577619
VD5,NM8,14.63155207
NM8,VD11,2.849518328
