start_point_id,end_point_id,distance
VD4,WH2,10.603584246084308
VD4,NM5,10.196219204928331
VD4,NM6,7.55200557659514
VD4,TP3,12.499999999999998
VD4,TP4,16.439338290177073
VD4,NP5,9.153186206833825
VD4,NP6,2.6050254110381372
VD4,RC2,9.636456518740099
WH2,VD4,10.603584246084308
WH2,WH2,0.0
WH2,NM5,8.757435898059859
WH2,NM6,14.843619779323587
WH2,TP3,15.220973211609651
WH2,TP4,18.810646085712612
WH2,NP5,6.476186679594675
WH2,NP6,12.275155211033244
WH2,RC2,7.610486605804826
NM5,VD4,10.196219204928331
NM5,WH2,8.757435898059859
NM5,NM5,0.0
NM5,NM6,16.965734793734896
NM5,TP3,6.476186679594675
NM5,TP4,23.524801247998557
NM5,NP5,2.3650145241408964
NM5,NP6,12.728418094202585
NM5,RC2,1.1825072620704482
NM6,VD4,7.55200557659514
NM6,WH2,14.843619779323587
NM6,NM5,16.965734793734896
NM6,NM6,0.0
NM6,TP3,20.02753929306974
NM6,TP4,9.317341817318837
NM6,NP5,15.500177525584418
NM6,NP6,5.210050822076275
NM6,RC2,16.21526939131612
TP3,VD4,12.499999999999998
TP3,WH2,15.220973211609651
TP3,NM5,6.476186679594675
TP3,NM6,20.02753929306974
TP3,TP3,0.0
TP3,TP4,28.489063369056854
TP3,NP5,8.757435898059859
TP3,NP6,15.033192892675642
TP3,RC2,7.610486605804826
TP4,VD4,16.439338290177073
TP4,WH2,18.810646085712612
TP4,NM5,23.524801247998557
TP4,NM6,9.317341817318837
TP4,TP3,28.489063369056854
TP4,TP4,0.0
TP4,NP5,21.52627599213027
TP4,NP6,14.365876226792722
TP4,RC2,22.499999999999996
NP5,VD4,9.153186206833825
NP5,WH2,6.476186679594675
NP5,NM5,2.3650145241408964
NP5,NM6,15.500177525584418
NP5,TP3,8.757435898059859
NP5,TP4,21.52627599213027
NP5,NP5,0.0
NP5,NP6,11.563747822488116
NP5,RC2,1.1825072620704482
NP6,VD4,2.6050254110381372
NP6,WH2,12.275155211033244
NP6,NM5,12.728418094202585
NP6,NM6,5.210050822076275
NP6,TP3,15.033192892675642
NP6,TP4,14.365876226792722
NP6,NP5,11.563747822488116
NP6,NP6,0.0
NP6,RC2,12.117653081156417
RC2,VD4,9.636456518740099
RC2,WH2,7.610486605804826
RC2,NM5,1.1825072620704482
RC2,NM6,16.21526939131612
RC2,TP3,7.610486605804826
RC2,TP4,22.499999999999996
RC2,NP5,1.1825072620704482
RC2,NP6,12.117653081156417
RC2,RC2,0.0
