start_point_id,end_point_id,distance
VD5,WH3,49.999999999999986
VD5,NM7,30.608725222285745
VD5,TP5,17.898262255591412
VD5,NP7,35.054139299113714
VD5,RC3,48.00276736026751
WH3,VD5,49.999999999999986
WH3,WH3,0.0
WH3,NM7,20.795199030415773
WH3,TP5,52.63928819134664
WH3,NP7,15.095761181859858
WH3,RC3,19.91633946820928
NM7,VD5,30.608725222285745
NM7,WH3,20.795199030415773
NM7,NM7,0.0
NM7,TP5,32.21758455692296
NM7,NP7,6.177351879651538
NM7,RC3,19.673403510125958
TP5,VD5,17.898262255591412
TP5,WH3,52.63928819134664
TP5,NM7,32.21758455692296
TP5,TP5,0.0
TP5,NP7,38.381213788874845
TP5,RC3,39.99999999999999
NP7,VD5,35.054139299113714
NP7,WH3,15.095761181859858
NP7,NM7,6.177351879651538
NP7,TP5,38.381213788874845
NP7,NP7,0.0
NP7,RC3,19.003535442088275
RC3,VD5,48.00276736026751
RC3,WH3,19.91633946820928
RC3,NM7,19.673403510125958
RC3,TP5,39.99999999999999
RC3,NP7,19.003535442088275
RC3,RC3,0.0
