start_point_id,end_point_id,distance
VD4,NM7,9.971037618
NM4,VD5,4.452177302
VD5,NM6,6.360759187
NM6,VD1,0.499586711
VD3,NM4,9.065270226
NM1,VD2,17.12371907
VD11,NM5,7.601577619
NM5,VD11,7.601577619
VD5,NM2,0.4129422
NM4,VD7,4.136366311
VD2,NM2,7.77706171
NM8,VD11,12.80815483
VD9,NM3,13.06036966
NM1,VD11,1.760477801
NM7,VD1,11.81880209
VD10,NM10,5.147906046
NM9,VD5,4.191790487
VD9,NM9,8.906089666
NM9,VD3,0.607833009
VD12,NM2,13.20000228
NM3,VD13,2.715649061
VD7,NM9,4.919477493
VD1,NM3,15.29234867
NM10,VD9,4.759607693
VD4,NM9,0.095139307
VD13,NM3,2.715649061
NM7,VD13,10.49063884
NM5,VD3,6.732867026
VD11,NM9,13.7362481
VD3,NM5,6.732867026
VD12,NM1,0.295365936
VD2,NM1,17.12371907
VD4,NM3,13.77672951
NM6,VD5,6.360759187
VD12,NM9,14.98626655
VD12,NM3,1.433755801
VD13,NM6,17.98805371
NM4,VD9,0.809349687
NM3,VD12,1.433755801
NM8,VD5,4.726032931
VD6,NM6,8.476615555
NM8,VD13,15.56686592
NM9,VD6,6.35091757
NM6,VD3,1.728757254
VD2,NM5,8.531344864
VD6,NM1,8.920890094
VD8,NM2,4.093190154
NM6,VD8,10.72067275
NM6,VD12,16.95698937
VD10,NM4,4.610353286
VD2,NM4,11.76634995
NM7,VD6,5.520242697
NM5,VD1,7.766471052
NM5,VD8,7.542682239
VD6,NM5,0.23652004
NM10,VD2,7.839220789
NM8,VD7,4.53804283
NM1,VD10,9.398587814
NM10,VD6,4.351589197
NM2,VD13,14.43814814
NM2,VD4,4.547581684
VD6,NM2,5.056908869
VD13,NM5,10.02815169
VD12,NM8,14.28269172
VD10,NM7,0.505087691
NM5,VD13,10.02815169
NM8,VD10,5.196929328
VD3,NM3,14.32087651
VD9,NM4,0.809349687
VD5,NM3,11.95871405
NM5,VD10,5.212155579
VD11,NM10,11.07425148
VD12,NM7,9.214710131
NM3,VD3,14.32087651
NM8,VD4,8.760977274
VD1,NM2,6.332123168
VD11,NM7,7.761582789
VD10,NM8,5.196929328
VD5,NM1,13.59771025
NM1,VD7,12.50004161
VD13,NM7,10.49063884
VD4,NM6,2.334559588
VD5,NM10,0.876234527
VD8,NM5,7.542682239
VD3,NM2,5.095963119
NM4,VD10,4.610353286
NM7,VD12,9.214710131
VD5,NM4,4.452177302
NM6,VD2,1.348497399
VD3,NM10,5.212338779
NM4,VD12,13.68483451
NM1,VD3,15.74290447
VD1,NM9,1.826762803
VD9,NM7,5.383291313
NM7,VD11,7.761582789
VD5,NM7,6.328731168
NM2,VD2,7.77706171
NM8,VD3,9.251929951
NM3,VD2,15.85400788
NM3,VD5,11.95871405
VD10,NM3,7.697707423
VD13,NM2,14.43814814
NM3,VD4,13.77672951
VD8,NM7,4.562147726
VD8,NM10,4.275368802
VD9,NM2,4.463857606
NM9,VD11,13.7362481
VD1,NM6,0.499586711
VD13,NM9,16.07289795
VD9,NM6,10.87693119
VD1,NM7,11.81880209
NM1,VD8,13.9176971
VD10,NM1,9.398587814
NM9,VD13,16.07289795
VD2,NM7,13.03670988
VD5,NM9,4.191790487
NM2,VD10,5.61210047
NM1,VD4,15.21749057
VD10,NM6,11.85589646
NM8,VD8,0.652086931
NM7,VD3,10.5781808
NM6,VD7,7.188393195
NM1,VD1,16.66186716
VD6,NM9,6.35091757
VD12,NM5,8.891393317
NM8,VD6,8.040265558
VD6,NM7,5.520242697
VD7,NM5,4.155998409
NM2,VD1,6.332123168
VD6,NM3,7.418069189
VD9,NM10,4.759607693
VD7,NM3,10.84697781
VD1,NM4,10.26666978
NM2,VD6,5.056908869
NM9,VD8,8.653413556
NM1,VD6,8.920890094
NM6,VD4,2.334559588
VD7,NM4,4.136366311
VD2,NM6,1.348497399
VD5,NM5,4.991924294
VD5,NM8,4.726032931
NM6,VD6,8.476615555
VD8,NM8,0.652086931
VD10,NM2,5.61210047
NM2,VD11,11.76640067
VD11,NM8,12.80815483
NM10,VD1,6.463777342
NM4,VD11,12.20948293
NM10,VD5,0.876234527
VD11,NM1,1.760477801
NM10,VD4,4.630728425
VD3,NM9,0.607833009
VD4,NM5,6.175484137
VD11,NM3,0.074802166
VD11,NM6,15.77051766
NM9,VD10,9.540601843
VD13,NM8,15.56686592
NM6,VD11,15.77051766
NM10,VD10,5.147906046
NM8,VD1,10.43012284
VD6,NM8,8.040265558
NM9,VD9,8.906089666
VD4,NM8,8.760977274
VD12,NM6,16.95698937
NM5,VD6,0.23652004
NM5,VD2,8.531344864
NM5,VD5,4.991924294
NM6,VD13,17.98805371
VD2,NM3,15.85400788
VD4,NM2,4.547581684
VD7,NM8,4.53804283
NM5,VD7,4.155998409
NM7,VD9,5.383291313
NM3,VD6,7.418069189
NM3,VD10,7.697707423
VD7,NM1,12.50004161
NM3,VD8,12.20870857
VD2,NM8,11.95254444
NM7,VD2,13.03670988
VD1,NM10,6.463777342
NM8,VD12,14.28269172
NM7,VD5,6.328731168
VD12,NM10,12.5025368
VD4,NM4,8.551975242
NM10,VD12,12.5025368
VD11,NM4,12.20948293
VD13,NM1,1.005015651
NM8,VD9,0.203096574
NM3,VD1,15.29234867
VD13,NM10,13.73672762
NM4,VD2,11.76634995
NM2,VD5,0.4129422
NM2,VD9,4.463857606
NM6,VD10,11.85589646
NM5,VD9,8.283027412
VD8,NM3,12.20870857
NM10,VD11,11.07425148
VD2,NM9,3.177939458
VD7,NM7,5.250127713
NM10,VD13,13.73672762
NM9,VD1,1.826762803
VD7,NM10,0.29781681
VD1,NM8,10.43012284
VD10,NM9,9.540601843
VD9,NM8,0.203096574
VD8,NM4,0.071347012
NM4,VD13,14.96919849
VD4,NM10,4.630728425
NM1,VD12,0.295365936
NM1,VD5,13.59771025
NM4,VD4,8.551975242
VD3,NM6,1.728757254
VD1,NM5,7.766471052
VD3,NM1,15.74290447
NM7,VD4,9.971037618
VD6,NM10,4.351589197
NM2,VD7,0.949438391
NM4,VD8,0.071347012
NM3,VD9,13.06036966
NM5,VD4,6.175484137
NM7,VD10,0.505087691
NM9,VD12,14.98626655
NM2,VD3,5.095963119
NM10,VD8,4.275368802
VD7,NM6,7.188393195
NM9,VD4,0.095139307
VD7,NM2,0.949438391
NM10,VD3,5.212338779
NM1,VD9,14.76879537
NM4,VD3,9.065270226
NM7,VD8,4.562147726
VD8,NM9,8.653413556
NM8,VD2,11.95254444
VD9,NM1,14.76879537
NM2,VD12,13.20000228
NM6,VD9,10.87693119
VD8,NM6,10.72067275
NM3,VD11,0.074802166
VD3,NM7,10.5781808
VD13,NM4,14.96919849
VD1,NM1,16.66186716
NM3,VD7,10.84697781
NM2,VD8,4.093190154
VD3,NM8,9.251929951
VD11,NM2,11.76640067
NM4,VD6,7.488594504
NM10,VD7,0.29781681
VD12,NM4,13.68483451
NM7,VD7,5.250127713
VD6,NM4,7.488594504
NM9,VD7,4.919477493
NM9,VD2,3.177939458
VD4,NM1,15.21749057
NM5,VD12,8.891393317
NM1,VD13,1.005015651
VD10,NM5,5.212155579
VD2,NM10,7.839220789
VD9,NM5,8.283027412
VD8,NM1,13.9176971
NM4,VD1,10.26666978
NM7,NM9,9.992043576
NM1,NM5,9.098319939
NM5,NM6,8.257445636
NM6,NM5,8.257445636
NM3,RC1,28.76623057
NM10,NM8,4.624791383
NM9,NM10,4.671763854
NM7,NM5,5.711927537
NM2,NM2,0.0
NM6,RC1,18.40148493
NM10,NM9,4.671763854
RC1,NM9,18.45396999
NM7,NM4,4.623326895
NM6,NM7,12.30559334
NM10,NM7,5.542490138
NM2,NM4,4.059858781
NM9,NM4,8.613508352
NM7,NM3,7.819142431
NM6,NM2,6.773599701
NM9,NM2,4.601334056
NM5,NM9,6.145049644
NM4,NM5,7.555063358
NM6,NM8,10.82134931
NM5,NM8,8.099139507
NM3,NM1,1.711728229
NM8,NM9,8.82712225
NM1,NM10,12.74995915
NM3,NM3,0.0
NM10,NM3,11.10297286
NM9,NM8,8.82712225
NM8,NM7,5.191001695
NM8,NM3,12.8594194
RC1,NM6,18.40148493
NM9,NM9,0.0
NM3,NM5,7.610402163
RC1,NM3,28.76623057
NM7,NM7,0.0
NM5,NM4,7.555063358
NM1,NM1,0.0
NM8,NM4,0.606254127
NM6,NM9,2.316038325
NM7,NM8,5.191001695
NM1,NM8,14.56807387
NM9,NM3,13.74231069
NM4,NM1,13.96967631
NM6,NM1,17.13033639
NM5,RC1,22.41710228
RC1,NM7,21.28234311
NM5,NM5,0.0
NM3,NM7,7.819142431
NM10,NM2,0.715896459
NM1,NM2,13.44936038
NM5,NM10,4.301794007
NM4,NM2,4.059858781
NM6,NM6,0.0
RC1,NM8,16.09483953
NM1,NM9,15.17745003
NM7,NM6,12.30559334
NM9,NM1,15.17745003
NM7,RC1,21.28234311
NM2,NM3,11.79621082
NM10,NM1,12.74995915
NM1,NM7,9.506167988
RC1,NM4,16.65940804
NM4,NM9,8.613508352
RC1,NM10,18.1426959
NM7,NM1,9.506167988
RC1,NM2,17.43159955
NM4,NM3,12.26033622
NM10,RC1,18.1426959
NM1,NM6,17.13033639
NM3,NM8,12.8594194
NM8,NM1,14.56807387
NM10,NM5,4.301794007
NM8,NM6,10.82134931
NM5,NM7,5.711927537
NM6,NM3,15.77093316
NM8,NM2,4.35233969
NM3,NM6,15.77093316
NM9,NM5,6.145049644
NM9,RC1,18.45396999
NM8,NM5,8.099139507
NM1,NM3,1.711728229
NM4,NM10,4.252912317
NM4,NM7,4.623326895
NM3,NM10,11.10297286
NM7,NM2,5.973054513
NM10,NM10,0.0
NM3,NM4,12.26033622
NM2,NM10,0.715896459
RC1,NM1,30.47466892
NM2,NM7,5.973054513
NM4,NM6,10.67455134
NM1,RC1,30.47466892
NM8,NM10,4.624791383
NM2,NM8,4.35233969
NM6,NM10,6.927520896
RC1,RC1,0.0
NM3,NM9,13.74231069
RC1,NM5,22.41710228
NM9,NM6,2.316038325
NM2,RC1,17.43159955
NM2,NM5,5.000197348
NM3,NM2,11.79621082
NM5,NM1,9.098319939
NM4,RC1,16.65940804
NM6,NM4,10.67455134
NM8,RC1,16.09483953
NM4,NM8,0.606254127
NM4,NM4,0.0
NM1,NM4,13.96967631
NM5,NM3,7.610402163
NM7,NM10,5.542490138
NM8,NM8,0.0
NM2,NM9,4.601334056
NM5,NM2,5.000197348
NM10,NM6,6.927520896
NM9,NM7,9.992043576
NM2,NM1,13.44936038
NM10,NM4,4.252912317
NM2,NM6,6.773599701
RC1,VD6,100.0
RC1,VD12,100.0
VD1,RC1,100.0
RC1,VD3,100.0
VD4,RC1,100.0
VD10,RC1,100.0
VD3,RC1,100.0
RC1,VD10,100.0
VD12,RC1,100.0
RC1,VD9,100.0
VD8,RC1,100.0
RC1,VD4,100.0
VD7,RC1,100.0
VD6,RC1,100.0
VD5,RC1,100.0
RC1,VD2,100.0
VD9,RC1,100.0
RC1,VD1,100.0
VD13,RC1,100.0
RC1,VD13,100.0
RC1,VD5,100.0
RC1,VD7,100.0
RC1,VD11,100.0
VD11,RC1,100.0
VD2,RC1,100.0
RC1,VD8,100.0
